,Venue ID,Latitude,Longitude,Category
1350871,4dc6ef9e18387d1bd564532e,53.478942,-2.240189,Chinese Restaurant
1350909,4dc6f4871f6ef43b8a3b8d61,55.947451,-3.196064,Neighborhood
1351053,4dc70f9c7d8b14fb4652d7c1,51.409234000000005,-0.308307,River
1351218,4dc72d5eae608779d1667d98,51.517815999999996,-0.168497,Hotel
1351734,4dc78ca8d22dafda2fd76f7e,51.474221,-0.408987,Building
1351785,4dc795a6887717c880571b18,50.742911,-1.574886,Other Great Outdoors
1351796,4dc79766d164eb9ca022c55a,51.568505,0.008692,Caf
1351886,4dc7a7a6c65b89d3caa39b9e,53.464426,-2.169613,Road
1351918,4dc7ad2ed4c0ad9c0fbd09cc,53.885502,-1.271635,Brewery
1351976,4dc7b4d61f6ef43b8a4b33f7,51.544445,-0.089401,Student Center
1351987,4dc7b5da52b1e8f9f8099300,51.524553999999995,-0.14288,Office
1351991,4dc7b6991f6ef43b8a4b534f,51.525362,-0.10965499999999999,Office
1352103,4dc7c4b9d4c0ad9c0fbeba95,51.518335,-0.087743,Building
1352188,4dc7cd05b0fb5556cd28325d,51.430581,-0.307174,Bakery
1352335,4dc7db337d8b14fb466323e6,51.51379,-0.096045,Clothing Store
1352367,4dc7de10e4cd169dc685d0e4,53.324901000000004,-2.73375,Restaurant
1352462,4dc7e70dae608779d1752674,51.456909,-0.324598,Comedy Club
1352505,4dc7eab7d164eb9ca029a4d5,51.375792,-0.10055399999999999,Sporting Goods Shop
1352533,4dc7ed972271f2705167a03c,53.485932,-2.099397,Medical Center
1352609,4dc7f47a52b1e8f9f80f6413,55.940887,-4.046194,Lake
1352678,4dc7fce3d22dafda2fe0b736,51.52111,-0.133698,Office
1352905,4dc815bc7d8b14fb46691715,51.55836,-0.31654699999999997,Playground
1353138,4dc82d2445dd264552b23da1,53.558119,-2.903966,Church
1353259,4dc83bbb1838d0d8f4a43dc1,53.798432999999996,-1.548557,Italian Restaurant
1353344,4dc84be788770df669979a4c,51.419455,-0.194726,Chinese Restaurant
1353467,4dc86384d4c08c32f1714963,55.862596999999994,-4.251022,Platform
1353491,4dc869022271353fc8dcbbb8,51.570741,-0.11583399999999999,Indian Restaurant
1353511,4dc86b3cd164033c5729af85,55.865269999999995,-4.254048,Hotel
1354143,4dc8cf20c65baa0943575367,53.47517,-2.243363,Professional & Other Places
1354319,4dc8e8d1e4cdf14b85533db2,51.503721,0.04858,Airport Gate
1354348,4dc8ed0ed4c0bf68419bb914,53.803487,-1.55139,Medical Center
1354552,4dc90ae61838e695fbdf7305,51.480092,-0.114354,Coffee Shop
1354645,4dc915fafa761aaccae56dc5,51.49165,-0.185972,Student Center
1354674,4dc91970b0fbf26798c2c42c,51.544787,-0.055302,Movie Theater
1354684,4dc91a2cb0fbf26798c2d453,53.419233,-1.348024,College Library
1354695,4dc91b5bae60385d11140e82,51.520522,-0.095446,College Auditorium
1354783,4dc9241eae60385d1114df81,50.819266999999996,-1.5788719999999998,Caf
1354839,4dc9295ed164033c57393ed0,53.403501,-2.98736,Snack Place
1354840,4dc92960b0fbf26798c43fb7,50.924316,-1.447662,Hospital
1354892,4dc92f43887721632c723b81,53.744574,-1.598854,Miscellaneous Shop
1354943,4dc933a0887721632c72ae43,50.97051,-1.35838,Building
1355000,4dc9385be4cdf14b85599b22,53.684941,-1.494999,Video Game Store
1355066,4dc93da045dd7809f94f1ce3,53.473960999999996,-2.243893,Salon / Barbershop
1355149,4dc9462d8877c89dc0834fb4,51.518997999999996,-0.10269600000000001,Coworking Space
1355321,4dc956dad4c0abe9b62d1e5f,51.477958,-0.405208,Asian Restaurant
1355429,4dc960de45dd5c3d1587a8ae,55.915896999999994,-4.232958999999999,Gym
1355439,4dc961eed22dc853b4e45191,52.475244999999994,-1.8944990000000002,Hotel
1355572,4dc9707aae60a780bb409640,51.522439,-0.202602,Portuguese Restaurant
1355595,4dc9724be4cd1818d5b87e23,51.497368,-0.129803,Event Space
1355650,4dc9774c88774c7090b7dbda,51.511368,-0.12316700000000001,College Auditorium
1355655,4dc978367d8b48df4c92cbfa,53.356478,-1.4514209999999999,Other Great Outdoors
1355881,4dc9965d7d8b296263ca5186,51.54851,-0.14098,Bus Station
1355908,4dc99a50ae602be5e00a4a57,51.58412,-0.248585,Bus Station
1355948,4dc9a031922ead6669081426,51.512906,-0.136098,Sushi Restaurant
1356722,4dca1b83ae607b31c0b9a7b6,51.494747,-0.18699100000000002,Cocktail Bar
1356877,4dca338a7d8bc0c0b8784a4c,51.510288,-0.134164,Coffee Shop
1356944,4dca3c63b0fb9c8f8ae0ec15,52.531065000000005,-1.905109,Stadium
1356947,4dca3cead22da18f4e5efe68,51.538595,-0.013153999999999999,Monument / Landmark
1357013,4dca469152b1c2222a7ef23d,55.847225,-4.43886,Automotive Shop
1357133,4dca59d9d4c07b350113789a,51.493945000000004,-0.164468,Caf
1357225,4dca650db0fb9c8f8ae3b7e1,51.485073,-0.32452600000000004,Coffee Shop
1357339,4dca6eea6365d29f6bc5698a,53.50093100000001,-2.180875,Bakery
1357407,4dca78c8d4c07b350116265d,55.95180799999999,-3.211523,Sandwich Place
1357416,4dca7a25c65bebb82f3902ad,52.446332,-1.930075,Doctor's Office
1357486,4dca81d0c65bebb82f39d2a3,52.519991000000005,-1.9948700000000001,Sporting Goods Shop
1357644,4dca908e887769ff3d514c09,53.820558,-1.739891,Elementary School
1357688,4dca947045dd19439a0d4d57,51.529944,-0.11547,University
1357705,4dca96fa6365d29f6bc66938,51.524382,-0.138053,Bike Rental / Bike Share
1357708,4dca978c45dd19439a0d9da2,53.747558999999995,-1.5476809999999999,Grocery Store
1357714,4dca97fe887769ff3d520cde,51.348508,-0.316333,Gift Shop
1357756,4dca9cab1850d16f71754b48,51.392672,-0.157371,Light Rail
1357771,4dca9ea645dd19439a0e5382,51.506001,-0.058597,Doctor's Office
1357779,4dca9f3fe4cde9e42f8a4c8f,53.425472,-2.319631,Government Building
1357802,4dcaa14a183817362fe73490,51.511948,-0.123403,Dessert Shop
1357893,4dcaaa6145dd19439a0f85f1,51.517972,-0.110552,College Administrative Building
1357924,4dcaad46e4cde9e42f8bb986,51.473682000000004,-0.191803,Caf
1357939,4dcaae6c2271a5cb2250ee77,51.499004,-0.08053300000000001,Office
1358005,4dcab5a052b1c2222a893543,51.5142,-0.15112799999999998,Clothing Store
1358053,4dcaba721fc7067f2fe9d474,53.387209,-2.919669,Coffee Shop
1358066,4dcabbdbfa7684db09082ca5,51.510397999999995,-0.14943599999999999,Women's Store
1358074,4dcabcde45dd19439a118a12,55.871418000000006,-4.308676999999999,City Hall
1358080,4dcabd68ae607b31c0c7ef66,53.48335600000001,-2.2368580000000002,Parking
1358121,4dcac0b052b1c2222a8a76ee,51.345324,-0.059130999999999996,Grocery Store
1358146,4dcac49d2271a5cb22535d7c,51.502787,-0.441442,Pizza Place
1358234,4dcaceb6ae607b31c0c9c692,51.445906,0.0119,Church
1358339,4dcadb8945dd3831227812ce,51.51319,-0.132136,Vietnamese Restaurant
1358340,4dcadbced4c0dfa030c3c9f1,51.43081,0.02251,Light Rail
1358384,4dcae16dd16478749f96c104,51.492936,-0.22191599999999997,Italian Restaurant
1358389,4dcae1fd8877502200c95e46,51.625865000000005,-0.176296,Brazilian Restaurant
1358413,4dcae5838877502200c9af20,51.493652000000004,-0.19467,Restaurant
1358446,4dcae9d37d8b84bcd548ef02,51.492684999999994,-0.229681,Hotel
1358529,4dcaf7bee4cde609a38ecbbe,51.412618,-0.300236,Grocery Store
1358679,4dcb13e152b17cba4fa084ab,51.507769,-0.273352,Convenience Store
1359340,4dcb84e12271f5e21d78e539,55.924131,-3.3021949999999998,Office
1359405,4dcb97372271f5e21d7996f7,51.415645,-0.404482,Gas Station / Garage
1359589,4dcbb2f47d8b84bcd5593694,53.480436,-2.251875,Courthouse
1359658,4dcbba6efa76d745f05a302e,51.515576,-0.132163,Coffee Shop
1359703,4dcbc076d4c0dfa030d686e4,51.496717,-0.173924,Road
1359726,4dcbc3ed2271f5e21d7d0129,51.507183000000005,-0.125432,Event Space
1359747,4dcbc5b32271f5e21d7d2e14,51.504265000000004,0.049634,Airport Gate
1359788,4dcbc90a7d8b84bcd55b2a11,52.56253,-1.824312,Women's Store
1359837,4dcbcc6cd22d7ffe9d352e02,51.518377,-0.078846,Breakfast Spot
1359847,4dcbcd512271f5e21d7df7b3,55.941368000000004,-3.2228630000000003,Gas Station / Garage
1359849,4dcbcd66c65bccd8674d9d47,52.490241000000005,-1.885175,Coworking Space
1359882,4dcbd10cd22d7ffe9d35a89c,53.793237,-1.7540360000000002,Fish & Chips Shop
1359932,4dcbd6971f6ea1401d47ce27,55.92824,-3.209682,Thrift / Vintage Store
1360036,4dcbe19c8877502200deed55,53.564049,-2.8822330000000003,Park
1360045,4dcbe2141f6ea1401d490d6d,55.782945,-4.348526000000001,Grocery Store
1360047,4dcbe230d16478749fac7a95,52.396438,-1.985618,College Academic Building
1360061,4dcbe3b5ae60f20544187a54,51.516667,-0.152199,Building
1360096,4dcbe792fa76d745f05ecaa6,50.932027000000005,-1.385307,Playground
1360183,4dcbf2adb0fbd92b29430d19,52.450428,-2.143027,General College & University
1360247,4dcbf8bdd22d7ffe9d39ca32,55.79042,-4.078421,Food & Drink Shop
1360308,4dcbfefeb0fbd92b29445512,51.523912,-0.39922399999999997,Playground
1360394,4dcc06fed16478749fb04baf,53.480481999999995,-2.229034,Building
1360408,4dcc081dd4c0dfa030ddf225,55.87560799999999,-4.292888,Mexican Restaurant
1360538,4dcc16b76365eedaf112f803,53.797247,-1.7567220000000001,Bar
1360544,4dcc1797c65bccd867557c07,53.465179000000006,-2.347877,Spanish Restaurant
1360644,4dcc25d4e4cde609a3a986be,53.500972,-2.44275,Indian Restaurant
1360647,4dcc26d51f6ea1401d5062b0,52.477688,-1.8939740000000003,Miscellaneous Shop
1360675,4dcc2a3ed4c088f3a80c4f7d,51.555871999999994,0.07262300000000001,Gym / Fitness Center
1360743,4dcc37c9fa76873d1c7a6b0a,51.505590999999995,-0.1053,Gym / Fitness Center
1361407,4dccac5645ddbe15f85e004e,52.600044999999994,-1.680305,Home (private)
1361709,4dcce256183899ddfaaaa37c,51.447072,-0.455088,Breakfast Spot
1361781,4dcced4eae603b786d098d9d,51.405377,0.016086000000000003,City
1361869,4dccfa0fd4c065592f59964e,51.530227000000004,-0.120349,Office
1361910,4dccfe60d4c065592f59e4a5,53.376625,-1.5031299999999999,Miscellaneous Shop
1361912,4dccfeb7d4c065592f59eb33,53.377875,-1.463074,Rest Area
1362009,4dcd09a852b1f8915b7289ff,53.72297,-1.7161689999999998,Tattoo Parlor
1362062,4dcd0fe67d8b975f18ab5777,55.823271,-4.024812,Convenience Store
1362113,4dcd1586b0fb25f6e3209fa3,55.874425,-4.360618,Furniture / Home Store
1362182,4dcd1bea8877851243d59b59,53.394906000000006,-2.214798,Food
1362184,4dcd1c23d22deadedd2ff341,53.481116,-2.231864,Caf
1362200,4dcd1e5d183899ddfaafc912,50.802032000000004,-1.142147,Gas Station / Garage
1362202,4dcd1e89d164679b8cddba78,55.85819,-4.25864,Platform
1362274,4dcd25afae603b786d0e6a43,51.524615000000004,-0.086993,Thai Restaurant
1362359,4dcd2c671f6eb122705a1ac4,52.600044999999994,-1.680305,Home (private)
1362425,4dcd31ed45ddbe15f8692973,50.965334000000006,-1.285928,Park
1362554,4dcd3ce1ae603b786d10eb39,53.367534,-3.162583,School
1362639,4dcd457e52b1f8915b78cb15,53.767866000000005,-1.51504,Road
1362646,4dcd462ab3adb047f4eb6ea5,51.561326,-0.073753,Pet Store
1362682,4dcd4a59183899ddfab4a07f,52.473321999999996,-1.9568619999999999,Veterinarian
1362852,4dcd601bc65bdac71345d824,53.401270999999994,-1.414405,Pizza Place
1362924,4dcd6824b0fb25f6e32956d7,51.4808,-0.19863599999999998,Brazilian Restaurant
1362974,4dcd6d1afa7664b7c68e2623,52.508255000000005,-1.818495,Automotive Shop
1362994,4dcd706cd4c065592f6571fd,51.378209999999996,-0.10243900000000002,Train Station
1363088,4dcd7c23c65bdac71348fbef,51.607996,-0.373235,Ice Cream Shop
1363093,4dcd7c9945ddbe15f870f91d,51.331072,-0.0682,Cricket Ground
1363127,4dcd80edfa7664b7c6904abc,52.45797099999999,-2.11607,Indian Restaurant
1363133,4dcd81fcd22deadedd3acafc,51.44597,-0.12436900000000001,Chinese Restaurant
1363148,4dcd841ad4c065592f679019,51.521229999999996,-0.209722,Fish & Chips Shop
1363197,4dcd8addc65bdac7134a879d,55.864757999999995,-4.284085,Indian Restaurant
1363296,4dcd99f41f6eb122706581d6,51.515268,-0.09643600000000001,Jazz Club
1363444,4dcdb37ed164679b8ced4e57,53.802907,-1.697532,Italian Restaurant
1364359,4dce36b5d4c065592f7945d9,52.58805,-1.9821,Gas Station / Garage
1364403,4dce3cafc65bdac7135c2e10,51.506903,-0.17915799999999998,Sculpture Garden
1364428,4dce3f0b7d8b975f18c9cbd3,53.83420600000001,-1.589906,Coffee Shop
1364516,4dce48bb45ddbe15f884d934,53.482577,-2.245284,Spa / Massage
1364616,4dce5373d164679b8cfc5867,51.461096999999995,-0.324534,Professional & Other Places
1364623,4dce5472d22deadedd4f0a38,52.487545,-1.9097549999999999,Coffee Shop
1364638,4dce55a045ddbe15f885daf4,51.402356,-0.277543,Food & Drink Shop
1364671,4dce58d5d22deadedd4f62e0,53.36500600000001,-2.27268,Coworking Space
1364735,4dce5f38d4c065592f7c7442,51.410697,-0.301169,Sporting Goods Shop
1364744,4dce5ffde4cd130e1664ca86,53.684737,-1.494634,Clothing Store
1364747,4dce60198877851243f58628,51.550602000000005,-0.19159,Casino
1364876,4dce69ff22718eed7a36c847,51.42776,-0.131177,Sporting Goods Shop
1364920,4dce6f12183899ddfad19771,52.479195,-1.89457,Bank
1364926,4dce6fc3fa7664b7c6a70859,53.798217,-1.541093,Men's Store
1365034,4dce7b4ae4cd130e166751b0,53.762499,-1.7165080000000001,Farm
1365093,4dce817ad164679b8d007fa6,50.79394,-1.0694350000000001,Home (private)
1365108,4dce8250d22deadedd5332a6,51.497389,-0.222859,Fish & Chips Shop
1365122,4dce84108877851243f8e770,51.512236,-0.120566,American Restaurant
1365231,4dce8e5622718eed7a3a6b79,53.440339,-3.040804,Beach
1365239,4dce8ed78877851243fa0b07,51.527893,-0.133214,Train Station
1365260,4dce9064183899ddfad510fc,53.440327,-2.215462,Home (private)
1365339,4dce9792183899ddfad5dfc3,53.483371999999996,-2.244209,Women's Store
1365360,4dce999bd4c065592f823df2,53.283512,-1.291785,Fast Food Restaurant
1365423,4dce9f0e45ddbe15f88d12e7,53.411143,-1.504269,Art Gallery
1365429,4dce9f8f183899ddfad6c702,53.778011,-1.5668819999999999,Automotive Shop
1365451,4dcea196b0fb25f6e3482712,53.379946999999994,-1.475809,Board Shop
1365534,4dceaa8ed4c065592f8435c5,51.512673,-0.075283,Italian Restaurant
1365661,4dceb649b0fb25f6e34aa11b,51.610208,-0.145013,Scenic Lookout
1365907,4dced0fc81302fe12fa4cf77,51.359738,-0.19026500000000002,Platform
1365912,4dced1ad81302fe12fa4d409,51.3598,-0.190298,Train Station
1365918,4dced26b81302fe12fa4d8c0,51.359901,-0.190298,Train Station
1365920,4dced2a0d164679b8d09ceed,51.492424,-0.186334,Professional & Other Places
1365923,4dced2d581302fe12fa4db48,51.359799,-0.190502,Train Station
1365930,4dced34181302fe12fa4ddf6,51.378129,-0.102568,Platform
1366049,4dcee2d0c65bdac7136d781a,53.834109,-1.589876,Bar
1366133,4dcef239b0fb25f6e3519724,51.518611,-0.171318,Bar
1366205,4dcefe61ae603b786d3e6a54,55.901642,-3.5439190000000003,Italian Restaurant
1366287,4dcf0ae0e4cd130e16776d99,51.652792,-0.162632,Event Space
1366368,4dcf175ad22deadedd64044f,55.881292,-3.491372,Gas Station / Garage
1366968,4dcf6b51d4c065592f98bf25,51.491253,-0.143152,Road
1367205,4dcf8f7bfa7664b7c6c496ef,53.39346,-2.217066,Church
1367258,4dcf95fae4cd130e1684401f,51.561772,-0.199428,Church
1367340,4dcfa113c65bdac7137f8e85,53.420664,-2.3306,Grocery Store
1367372,4dcfa4d0ae603b786d4d9530,53.477872,-2.245756,Caf
1367407,4dcfa854d22deadedd70d437,53.766234,-1.7081110000000002,Pet Store
1367430,4dcfaba981dcbea2995f8a3e,51.548483000000004,-0.06828,Mall
1367432,4dcfabddfa7664b7c6c6ad8b,51.436638,0.046298,Neighborhood
1367463,4dcfaedd22718eed7a5784ef,52.412106,-1.9308470000000002,Restaurant
1367605,4dcfbd64d164679b8d1fba11,55.761026,-4.044857,Bar
1367730,4dcfcb44ae603b786d50a5ca,52.452204,-1.7242529999999998,Convention Center
1367777,4dcfcfb4b0fb25f6e3659c81,55.923588,-4.050801,Road
1367808,4dcfd3c9183899ddfaf59612,51.504709000000005,-0.077419,Plaza
1367809,4dcfd3e0d164679b8d219c5d,51.431307000000004,-0.32249,Other Great Outdoors
1367822,4dcfd541c65bdac71383caa3,51.512939,-0.132242,Outdoors & Recreation
1367860,4dcfdabc88778512441a5b8a,51.544433000000005,-0.174907,Music Store
1367885,4dcfdcef22718eed7a5b67cb,51.514697,-0.141573,Clothing Store
1367949,4dcfe5411f6eb122709e6a23,51.41936,-0.201075,Salon / Barbershop
1368111,4dcffcabd22deadedd784083,53.41314499999999,-3.125787,Lighthouse
1368148,4dd00116b0fb25f6e36a522d,51.521640999999995,-0.135752,Furniture / Home Store
1368223,4dd00984d164679b8d26da36,51.461509,-0.11544000000000001,Roof Deck
1368257,4dd00e7a22718eed7a606a7f,50.950168,-1.361774,Airport Gate
1368289,4dd01269d22deadedd7a9491,51.394018,-0.067291,Grocery Store
1368366,4dd01e7d52b1f8915bc033f2,53.404284999999994,-2.340415,Bar
1368380,4dd020888877851244217a5b,51.647743,-0.064237,Building
1368450,4dd02e91d4c065592faa01cd,55.862251,-4.532858999999999,Convenience Store
1368460,4dd030c0ae603b786d5abd42,51.527276,-0.096228,Chinese Restaurant
1368480,4dd0349b88778512442382dc,51.362731,-0.168302,Falafel Restaurant
1368556,4dd042d552b1f8915bc3d84a,55.947081999999995,-3.197525,Bar
1368583,4dd04af4c65bdac7138fb371,51.473084,-0.009228,Neighborhood
1369177,4dd0c04b88778512442f7656,52.45194300000001,-1.7194459999999998,Convention Center
1369240,4dd0caa3fa7664b7c6e09fc1,52.476884999999996,-1.899831,Building
1369370,4dd0df85d4c065592fb8cfa9,53.405857999999995,-2.966462,College Academic Building
1369427,4dd0e868b3adb047f4ffd0e1,51.584697,-0.019784,Sandwich Place
1369454,4dd0ecb3fa7664b7c6e2efb4,51.538978,-0.11901400000000001,Medical Center
1369490,4dd0f2e6d164679b8d3ad5b9,51.523138,-0.133322,Spiritual Center
1369509,4dd0f4bfd164679b8d3af8d6,51.506015999999995,-0.41919700000000004,Caf
1369579,4dd0ff7952b1f8915bd2f7f8,50.908834000000006,-1.404857,Miscellaneous Shop
1369681,4dd10a0d45ddbe15f8c6454e,51.584192,-0.074185,Fried Chicken Joint
1369851,4dd11a42e4cd130e16a5ed5a,53.719335,-1.4974,Bus Line
1369974,4dd1249ad4c065592fbeb334,51.504461,-0.019536,Bank
1370003,4dd1274b52b1f8915bd6e40c,52.596327,-2.063555,Field
1370133,4dd13751183899ddfb169e45,52.510551,-1.8120880000000001,Convenience Store
1370234,4dd1411c1f6eb12270bda2de,50.846311,-1.066554,Gym / Fitness Center
1370258,4dd14418183899ddfb17f04d,51.408214,-0.305797,City Hall
1370390,4dd1538ffa7664b7c6ecba78,52.548905000000005,-2.025647,Light Rail
1370403,4dd15463d4c065592fc381f7,51.451313,0.040366,Bus Line
1370453,4dd159c17d8b975f1913d6e2,55.938685,-3.390692,Neighborhood
1370459,4dd15b09d4c065592fc433d5,51.510934999999996,-0.127078,Italian Restaurant
1370509,4dd160febd415da63e4792f4,53.463052000000005,-2.291391,Building
1370570,4dd16a4e22718eed7a7fd186,51.473628000000005,-0.084564,Theater
1370572,4dd16a7ad22deadedd995ad4,51.507354,-0.222602,Bagel Shop
1370619,4dd16fec1f6eb12270c25ec4,52.474529000000004,-1.992217,Grocery Store
1370620,4dd1703445ddbe15f8d08cf4,53.799878,-1.546197,Italian Restaurant
1370698,4dd17cdbd4c065592fc76bb4,51.588131,-0.164159,Caf
1370715,4dd17f0052b1f8915bdf882f,51.499901,-0.11434200000000001,Hostel
1370861,4dd199c5d4c0febf0fd338a8,51.530131,-0.12403099999999999,Hotel
1370932,4dd1a711fa767fb70781ad32,53.712193000000006,-1.334098,Gas Station / Garage
1371576,4dd21707fa767fb7078b1f54,51.465424,-0.013175,Train Station
1371693,4dd229fbb0fb0becaf91d3d0,50.967602,-1.326935,School
1371735,4dd230bc814d415b7692b640,53.465199,-2.347341,Chinese Restaurant
1371750,4dd232e2c65b9d071f964019,53.380165000000005,-2.1219200000000003,Bank
1371753,4dd23383c65b9d071f964ace,51.369915,-0.098672,Office
1371767,4dd23534d4c0febf0fdfee1d,51.517634,-0.207868,Conference Room
1371768,4dd235461838a751965544b4,53.384398,-2.31575,Home (private)
1371791,4dd23801b0fb0becaf92d921,53.48913,-2.957092,Dentist's Office
1371857,4dd241e31838a75196564099,55.8614,-4.244842,University
1371858,4dd242367d8b4c6585e723c9,55.859453,-4.258935,Train Station
1371900,4dd247dcd22d67839c575d45,51.509852,-0.120493,Tea Room
1372000,4dd251a745dd9197faf221d1,52.556024,-2.032787,Gas Station / Garage
1372070,4dd258e81520b73b28b1ee7e,51.449211,-0.378234,Convenience Store
1372079,4dd25a0b8877261f70f8f7fe,53.884811,-1.262258,Church
1372092,4dd25b801f6ef5f6ccd2264a,52.626989,-1.711905,Automotive Shop
1372126,4dd25e9c1f6ef5f6ccd273c3,53.579176000000004,-2.4310650000000003,Restaurant
1372164,4dd261811838a75196592fd7,53.79290699999999,-1.5483639999999999,River
1372206,4dd2660c8877261f70fa2e38,51.421184999999994,-0.207353,Coffee Shop
1372232,4dd267c3e4cd7f7178c7d343,53.513814,-2.324206,Post Office
1372257,4dd26a11b0fb0becaf973f02,55.92526899999999,-3.181684,College Science Building
1372261,4dd26a681838a751965a23c2,51.522918,-0.092843,Food Truck
1372305,4dd26f80d22d67839c5b261f,53.480030000000006,-2.2487060000000003,Australian Restaurant
1372392,4dd277f4fa767fb707930bd0,51.361266,-0.15008,Pub
1372393,4dd278061520b73b28b2ae3c,53.80663199999999,-1.451054,Video Game Store
1372602,4dd28d531520b73b28b32e04,53.424443000000004,-2.322634,Video Game Store
1372608,4dd28dc31520b73b28b3309f,53.235052,-1.4256389999999999,Video Game Store
1372709,4dd29b1dae60fb3f53c4a9fd,51.525099,-0.090759,Tea Room
1372787,4dd2a47c52b15d0acc82fca0,51.579162,-0.336165,Farm
1373038,4dd2c6d4c65b47384ce93fea,51.385377000000005,-0.29540900000000003,Thai Restaurant
1373122,4dd2d554e4cd1b19130aee01,51.522515000000006,-0.128055,Bar
1374028,4dd37866d4c05dc63ac3ee33,53.467504000000005,-2.286517,Conference Room
1374044,4dd37b6bb3adbe1ab5f60119,51.492301,-0.161253,Embassy / Consulate
1374059,4dd37e1bd22dc96be807c281,51.488174,-0.220298,Hospital
1374107,4dd3872bfa76c0bf02478f83,51.526903000000004,-0.083228,Bus Line
1374242,4dd39b42fa76c0bf0248f3fd,52.494036,-1.9118110000000001,Office
1374261,4dd39d4fd4c05dc63ac66cb7,52.533343,-1.8463200000000002,Garden
1374330,4dd3a54ce4cd615414835447,53.42866899999999,-1.355256,College Classroom
1374356,4dd3a8ecd4c05dc63ac76d57,51.429033000000004,-0.30697199999999997,Building
1374359,4dd3a936b0fbf653b641db79,53.462626,-2.960265,Community College
1374392,4dd3ad5c2271d21ebd414a23,51.514115999999994,-0.027052,Office
1374450,4dd3b3b9d22dc96be80be38e,53.481367000000006,-2.2454810000000003,Gift Shop
1374489,4dd3b7851f6e5374d6df80df,55.939541000000006,-3.405875,Automotive Shop
1374566,4dd3be4f45dd98b61e7365d1,53.401366,-1.414223,Burger Joint
1374602,4dd3c2bdfa76c0bf024ca859,51.524432,-0.075434,Tech Startup
1374610,4dd3c3b01f6e5374d6e0c65d,51.532459,-0.119755,Caf
1374705,4dd3d295b0fbf653b6458cfb,50.728187,-1.163194,Pub
1374741,4dd3d61445dd98b61e755942,53.326083999999994,-2.2319150000000003,Gift Shop
1374775,4dd3da438877a55425c4cec7,53.472159999999995,-2.299619,Coffee Shop
1374855,4dd3e32ad1643acaa1eae97b,51.461928,-0.010454000000000001,Shop & Service
1374922,4dd3ea306365c27b0dbe83bc,51.517663,-0.076883,Cupcake Shop
1374926,4dd3eaadd22dc96be810fbcf,53.471523,-2.238766,Road
1375038,4dd3f83c18384691b9b5cba9,53.658131000000004,-1.569277,General Entertainment
1375155,4dd406e4ae6009a5122e2077,52.550045,-1.8598310000000002,Gas Station / Garage
1375178,4dd40c087d8b6704c7b331d1,51.495228999999995,-0.144016,Event Space
1375221,4dd4129ffa76c0bf02542aaf,55.784055,-4.2753120000000004,Grocery Store
1375228,4dd41319d4c05dc63ad18868,51.49822,-0.153473,Government Building
1375288,4dd419771f6ec4e0bb7225f3,50.727795,-1.162215,Casino
1375534,4dd44450814dc3d02075de78,51.503747,-0.020085,Office
1375549,4dd446f28877e2b7c5d5eb1d,55.780529,-4.054962000000001,Mall
1375592,4dd45180183859a5899ff910,52.533418999999995,-2.009598,Other Great Outdoors
1376026,4dd49c10183859a589a7351c,51.544769,0.009154,General College & University
1376264,4dd4c3e3e4cd1c4babc1cc72,51.522863,-0.162867,Train
1376300,4dd4c94eae60a78cec5e84a2,53.376256999999995,-2.316143,School
1376336,4dd4d0a0fa7645a53ca14176,51.45862,-0.44902299999999995,Plane
1376363,4dd4d490d22d8e00fcd26e06,51.524788,-0.109077,Medical Center
1376399,4dd4d9f3e4cd1c4babc3407d,55.866119999999995,-4.259373,Breakfast Spot
1376478,4dd4e4dc22716ea3ce677f57,51.564582,-0.02653,Park
1376510,4dd4e8b4ae60a78cec6093c6,53.83760699999999,-1.6414330000000001,Caf
1376590,4dd4f38ce4cd1c4babc50f8e,51.506919,-0.022728,Scenic Lookout
1376656,4dd4fb551f6ec4e0bb859d21,53.449302,-1.328098,Hotel
1376680,4dd4fdedd4c0e6b33e47ee05,51.507344,-0.417351,Caf
1376797,4dd5097422716ea3ce6aa6f1,51.51192,-0.078041,Italian Restaurant
1376866,4dd510c9ae60a78cec643864,51.578454,-0.207146,Falafel Restaurant
1376881,4dd5127efa7645a53ca6a543,51.425256,-0.20153,Grocery Store
1376927,4dd516ec45ddd70355250484,53.379569999999994,-2.345541,Medical Center
1376959,4dd51ae98877e2b7c5e85cea,55.933948,-3.10533,Chinese Restaurant
1377009,4dd51f4eb0fb7a332e788d39,52.402649,-1.925293,Event Space
1377089,4dd528b8e4cd1c4babca4eac,53.481376000000004,-1.473308,Golf Course
1377112,4dd52acbc65be32e5f955ea6,52.48493199999999,-2.041008,Road
1377131,4dd52d0c8877e2b7c5ea2321,51.349405,-0.315911,Zoo
1377168,4dd5306d52b18e28aa26070a,51.516299,-0.13855699999999999,Office
1377425,4dd54bded1649f0f04a1722e,51.51597,-0.127209,Bar
1377464,4dd54faab0fb7a332e7d8905,50.913453999999994,-1.40657,Salon / Barbershop
1377652,4dd5652b183859a589b98afd,53.791982,-1.7477490000000002,Gym / Fitness Center
1377658,4dd56654183859a589b9a8df,52.393737,-1.96206,Pool Hall
1377701,4dd56b1d6365d68ffa75f789,51.486298,-0.162982,Pub
1377710,4dd56ca51f6ee14682f19456,52.488032999999994,-1.9087889999999998,Pub
1377746,4dd571bdd4c05d5096b93220,53.479234999999996,-2.243292,Greek Restaurant
