,Venue ID,Station_name,distance,pagerank
14470,4ee082c00e01452f92587645,Hatton Cross,1.17,0.004371108184219259
14471,4bddb2bdbe5120a1d27afe70,Blackhorse Road,4.62,0.003677000760059024
14472,4bc1dded920eb7134c371b2c,Aldgate East,0.16,0.0034015233511807573
14473,4bed178b91380f47056b9f18,Willesden Junction,0.65,0.0033018515745734138
14474,4beab17162c0c928911ce1d4,Waterloo,0.24,0.006082059994430767
14475,4e0dcc411838f62321be1a59,Moorgate,0.25,0.004389210049304864
14476,4b7c5abcf964a5204d8e2fe3,Farringdon,0.33,0.002520497414880388
14477,4dcef239b0fb25f6e3519724,Edgware Road (C),0.21,0.002471337829992528
14478,4fe58804e4b0227203dcaeac,King's Cross St. Pancras,0.6,0.007914534186474005
14479,4d77742da5d6ba7afabbf460,Morden,11.23,0.0021241558567709536
14480,4b531230f964a520138e27e3,Kew Gardens,1.99,0.003429840667179137
14481,4acf9f24f964a52004d520e3,Picadilly Circus,0.22,0.0038622115975345092
14482,4fb67af3e4b014d752c9b6c7,Holborn,0.18,0.004389289502857878
14483,4e7bb89ee4cd343be604455f,Liverpool Street,0.56,0.005293892388758487
14484,4b19847ff964a520bade23e3,Oxford Circus,0.34,0.00575736274196199
14485,4eaef7a39adff29daeac2466,Brixton,0.1,0.0016653609182991636
14486,4da608b46a23f2e804ff7270,Boston Manor,1.69,0.0031512524333265897
14487,4bbe1dfc0ec69c74a8da5559,Temple,0.52,0.002569850180762926
14488,4d42b5d7f2a6a093fc5dd968,Bank,0.03,0.007140357533229205
14489,4fec9fece4b04783e384e6ba,Covent Garden,0.2,0.0022834299008437572
14490,4c6269e886b6be9a40048c34,St. James's Park,0.18,0.002310824015795948
14491,4c864dde47cc224b1d22a89f,St. James's Park,0.11,0.002310824015795948
14492,4be5ba475254d13a218e60e1,Tower Hill,0.25,0.003457383278696445
14493,4d2f3ace4377224bc0801538,Camden Town,0.13,0.004925214751510527
14494,4bb8a8727421a59386f3c140,Edgware,1.14,0.002122680277169061
14495,4dd199c5d4c0febf0fd338a8,King's Cross St. Pancras,0.08,0.007914534186474005
14496,4ff02e3ce4b030985567c4f6,Greenwich,0.62,0.003459296268963942
14497,4bf96cce8d30d13a722d0218,Paddington,0.33,0.006177763377650492
14498,4be83bcfee96c928fcd2fdbf,Bank,0.26,0.007140357533229205
14499,4adf0fabf964a520577721e3,Goodge Street,0.04,0.0022765728680997892
14500,4e74d848483b0cf5ec794bdf,Stratford,0.25,0.0049025821112767655
14501,4b1452e1f964a52031a123e3,Richmond,2.63,0.001954371025272989
14502,4ac518e5f964a520f4aa20e3,Oxford Circus,0.39,0.00575736274196199
14503,4b5b46c2f964a520b0f028e3,High Street Kensington,0.24,0.0035492411029006774
14504,4ff5eb32e4b0fecb253b913b,Plaistow,1.0,0.0028479004435581763
14505,4b3334e1f964a5201f1825e3,London Bridge,0.26,0.004452779322672395
14506,4e0dfc8a62e1d5a30cfc7684,Shepherd's Bush (C),0.33,0.002998439801123201
14507,4ac518e2f964a52084aa20e3,Angel,0.73,0.0025204974148803853
14508,4c862eea51ada1cde1973d10,Bank,0.28,0.007140357533229205
14509,4ac518cff964a5204ea620e3,Turnham Green,1.3,0.006108358037843945
14510,4b2a77acf964a520bca924e3,Picadilly Circus,0.24,0.0038622115975345092
14511,4bb47272737d76b0ab613b7c,Morden,5.0,0.0021241558567709536
14512,4ff44040e4b0484031ec8c3d,Ealing Broadway,0.85,0.0029089823969171433
14513,4baf7a97f964a5202e033ce3,Chalk Farm,0.45,0.002844768534168141
14514,4c1d3ec2b306c928cd4165b7,Wimbledon,0.99,0.0021181065219330235
14515,4b215793f964a520603a24e3,Liverpool Street,0.18,0.005293892388758487
14516,4d9cd929a1ec8cfa6f48f549,Old Street,0.61,0.0025006072785233023
14517,4ff56637e0e2eec02e9f41f0,Borough,0.45,0.002440974667129324
14518,4daf305b43a1e3d9e64083a5,Greenwich,0.67,0.003459296268963942
14519,4e7af04a775b9c9b501e2479,Liverpool Street,0.31,0.005293892388758487
14520,4ff60922e4b033b23b023f26,Surrey Quays,0.97,0.004670734432432065
14521,4ac518d5f964a52015a820e3,Ladbroke Grove,0.37,0.0030865727605106034
14522,4bfa15fd4a67c928a6dc27cf,Heron Quays,0.1,0.002838017077141381
14523,4ac518c2f964a520f0a320e3,Covent Garden,0.17,0.0022834299008437572
14524,4eb55eeae30006eb12161d81,Paddington,0.36,0.006177763377650492
14525,4ac518b8f964a5207da120e3,King's Cross St. Pancras,0.25,0.007914534186474005
14526,4cb77226f50e224bf72edffb,Boston Manor,1.05,0.0031512524333265897
14527,4ed3c3db722e01c58644f605,Crossharbour & London Arena,0.76,0.003178671182060726
14528,4ec47ee749017fff088facdd,Old Street,0.53,0.0025006072785233023
14529,4c0bf4cdbbc676b030534cd5,Edgware Road (B),0.43,0.002625029674610544
14530,4ff677d1e4b03705cdee1f52,Barons Court,0.32,0.003602216226233999
14531,4ff67961e4b03e29579f328b,"Heathrow Terminals 1, 2 & 3",0.44,0.0030176859024648854
14532,4fae4f2de4b08a2bb94962aa,Richmond,11.21,0.001954371025272989
14533,4f6e1945e4b05c9c2b7be475,Sloane Square,0.71,0.0024782702441049644
14534,4b4aef0af964a520f68f26e3,Morden,6.49,0.0021241558567709536
14535,4c988c2705a1b1f7d91b8e53,Lewisham,8.27,0.0021246089977644254
14536,4b2f7937f964a5209beb24e3,Hounslow Central,0.23,0.0031664466878194857
14537,4ff69df0e4b048eef783fe8a,Angel,0.37,0.0025204974148803853
14538,4c55880b06901b8def29a34d,Victoria,0.29,0.004479529637852607
14539,4fb22a7de4b010d66eaca6d2,Angel,0.73,0.0025204974148803853
14540,4be68b4d2468c928a97c0143,London Bridge,0.31,0.004452779322672395
14541,4bac6ed1f964a520e4f43ae3,Canary Wharf,0.21,0.0049104531923263904
14542,4b815214f964a520549f30e3,"Heathrow Terminals 1, 2 & 3",0.83,0.0030176859024648854
14543,4c35d717a0ced13aae601a6e,Tooting Broadway,5.92,0.0034565919958256114
14544,4e870d5b61afd97973bb4b36,St. James's Park,0.45,0.002310824015795948
14545,4bc8f151762beee11fba3d38,London Bridge,0.81,0.004452779322672395
14546,4fed7399e4b09670976322e2,Lewisham,6.34,0.0021246089977644254
14547,4ff6b5cae4b0734a7a6b0778,"Heathrow Terminals 1, 2 & 3",4.03,0.0030176859024648854
14548,4c1f1f188b3aa593b90a9d5f,Moorgate,0.23,0.004389210049304864
14549,4d64f28336a96dcb119755f4,Marylebone,0.17,0.0025367556675014247
14550,4f33cd89e4b0de3f85d5290f,West Finchley,0.91,0.003419669314731713
14551,4df3c89cc65bf55ee52d179e,West Finchley,0.75,0.003419669314731713
14552,4c2077418b3aa593b8f79e5f,Woodside Park,0.85,0.003571328373778369
14553,4e1d8aa7483bbda4181c039e,Great Portland Street,0.53,0.0024905046742124625
14554,4bcda3b4937ca5932c01ad92,Marble Arch,0.51,0.0025355304897784338
14555,4cd99a031647a093d3dee74c,Liverpool Street,0.09,0.005293892388758487
14556,4ff6c569e4b054fbaa36387f,Clapham South,0.48,0.0032415332779978496
14557,4ac518ecf964a5208eac20e3,Picadilly Circus,0.31,0.0038622115975345092
14558,4dfb89acd22d56d1ebaf8668,Farringdon,0.13,0.002520497414880388
14559,4b8e3181f964a520021b33e3,Sloane Square,0.23,0.0024782702441049644
14560,4d2ccca5762fa143b10f7364,Acton Town,0.92,0.005002361039571115
14561,4be2b467b02ec9b6e46d4dc0,Canary Wharf,0.17,0.0049104531923263904
14562,4f1473a2e4b0678413c9d7e7,Chancery Lane,0.22,0.002451867493613276
14563,4c4b262e46240f47666ceff2,Farringdon,0.59,0.002520497414880388
14564,4ac518f0f964a520bcad20e3,Sloane Square,0.14,0.0024782702441049644
14565,4dfeef5122713224ea8c1471,Gunnersbury,0.07,0.0029927918917064572
14566,4acf29caf964a5208cd220e3,Chancery Lane,0.33,0.002451867493613276
14567,4bc3433a461576b09f5a7e32,Temple,0.38,0.002569850180762926
14568,4c37308a93db0f470f451f92,Charing Cross,0.35,0.003059595262754043
14569,4ecba5f20aaf5823e8b956b4,Oval,0.11,0.002652395773679111
14570,4ac518b8f964a52084a120e3,Leicester Square,0.23,0.00401890418712755
14571,4cf0251cc9af6dcbceb7907f,Holland Park,0.15,0.0028249336228675227
14572,4b6c5634f964a520b0312ce3,Victoria,0.12,0.004479529637852607
14573,4b74070ff964a5206cc42de3,Chancery Lane,0.33,0.002451867493613276
14574,4fbcdb0de4b092db92044f23,King's Cross St. Pancras,0.12,0.007914534186474005
14575,4ff6dda0e4b04f7677b2f76c,Plaistow,0.45,0.0028479004435581763
14576,4bb0a06af964a52065503ce3,Tottenham Court Road,0.25,0.00406659975823078
14577,4ff6dfabe4b003534bdd6704,Plaistow,0.47,0.0028479004435581763
14578,4bd5d85ccfa7b713138826da,Old Street,0.43,0.0025006072785233023
14579,4e00627288776240d3f194f0,Euston,0.12,0.004480637918445009
14580,4c7e92d1d860b60cba515e9d,Charing Cross,0.3,0.003059595262754043
14581,4beffdebc601a5935323c3d1,Bond Street,0.12,0.004143338905548851
14582,4f176302e4b0fc845259dc72,Marble Arch,0.06,0.0025355304897784338
14583,4bc8f12b762beee107ba3d38,Gloucester Road,0.27,0.0035303633018651907
14584,4beffaadd4f70f478552390f,Shepherd's Bush (C),0.24,0.002998439801123201
14585,4b193b06f964a5209fd923e3,Temple,0.38,0.002569850180762926
14586,4c7f554fd51ea143cc5e5a9f,Temple,0.37,0.002569850180762926
14587,4d62b4ff29ef236a9af7be59,Paddington,0.14,0.006177763377650492
14588,4ff413b4e4b01992a94f4316,Marble Arch,0.58,0.0025355304897784338
14589,4b0a91fcf964a5202f2523e3,Bond Street,0.31,0.004143338905548851
14590,4dc1983d1f6e7441cf51b60c,South Kensington,0.75,0.0036341698388450525
14591,4bb0eb03f964a520fc693ce3,Russell Square,0.35,0.0023904633408652837
14592,4bc2d28eb492d13a1afca760,Tower Gateway,0.17,0.0014903666098391945
14593,4eda377c722e1da301fe2610,Covent Garden,0.13,0.0022834299008437572
14594,4b87f695f964a5207ed531e3,Sudbury Hill,0.16,0.003165276449523253
14595,4e6f67dab9933190ed7e2b2e,Gloucester Road,0.28,0.0035303633018651907
14596,4ba9b5d6f964a52038353ae3,Hatton Cross,2.26,0.004371108184219259
14597,4bcc0db8511f95213d73b2c7,South Quay,0.52,0.003053781251882749
14598,4cffb1686edfa09352320815,Heathrow Terminal 4,0.16,0.0030176859024648854
14599,4f953cfde5e828f50a4e42c3,Green Park,0.29,0.005851722375222022
14600,4ff70d05e4b0f08304d888ce,Baker Street,0.08,0.007612947292341917
14601,4b0ae831f964a520d22923e3,King's Cross St. Pancras,0.33,0.007914534186474005
14602,4c1936426a21c9b63135ca97,Monument,0.06,0.0034836232141556146
14603,4e77533ed1643f93b2bf9334,Bayswater,0.2,0.002600816481590745
14604,4fd9cfe2e4b04a33846685bd,Blackhorse Road,1.17,0.003677000760059024
14605,4d30658682fd5481c3ceb2a8,Temple,0.48,0.002569850180762926
14606,4ce66fcb0f196dcb155337ae,Wembley Central,0.3,0.003397476863770104
14607,4adb2903f964a520992421e3,Covent Garden,0.24,0.0022834299008437572
14608,4f8187ffe4b0e533ad57df21,North Greenwich,0.56,0.0026092101894053463
14609,4ba12f1df964a520d79f37e3,Richmond,6.01,0.001954371025272989
14610,4c92b548911b8cfacdc7efb5,Brixton,3.53,0.0016653609182991636
14611,4b7c5fe8f964a520908f2fe3,Southfields,0.09,0.003571814997542297
14612,4ac518e9f964a520beab20e3,Westminster,0.57,0.004057577534260783
14613,4bd1e61ab221c9b6d874d6d0,Richmond,4.05,0.001954371025272989
14614,4b2ab1a1f964a520cdad24e3,Leicester Square,0.26,0.00401890418712755
14615,4b619964f964a52082192ae3,Balham,0.96,0.0033071304706010426
14616,4e870f382c5b5c22b07c27a9,East Acton,0.4,0.003036503060888499
14617,4cd1d93348b83704755efbde,Blackwall,0.21,0.0026767209365123872
14618,4ad21a3af964a52063df20e3,Camden Town,0.42,0.004925214751510527
14619,4b44bcb0f964a520bffa25e3,Richmond,5.37,0.001954371025272989
14620,4d9a09c0744f3704caa61558,London Bridge,0.07,0.004452779322672395
14621,4f5367b2e4b0d9ab7b7af93f,Lewisham,2.19,0.0021246089977644254
14622,4ff73d29e4b045d12e31de0d,Bounds Green,1.59,0.0033408732848202185
14623,4bba0f0fb35776b0d274ca01,West Finchley,1.17,0.003419669314731713
14624,4b69d94df964a520fab72be3,Richmond,0.93,0.001954371025272989
14625,4b104518f964a520be6c23e3,Finsbury Park,0.12,0.005382232975432447
14626,4c99e97b80958cfadaf93dd4,Leicester Square,0.13,0.00401890418712755
14627,4ac518eaf964a52005ac20e3,New Cross,0.38,0.0018200634975776059
14628,4b3a4287f964a520256325e3,Greenwich,0.4,0.003459296268963942
14629,4f575ef2e4b08705cd6ea55c,Marble Arch,0.49,0.0025355304897784338
14630,4bd964170115c9b64d1a7780,Clapham South,1.74,0.0032415332779978496
14631,4b50c2f9f964a5204d3127e3,Ealing Broadway,1.22,0.0029089823969171433
14632,4bfd7e74bf6576b0505cadb8,Putney Bridge,0.9,0.00330771862392474
14633,4b2aa3e9f964a520caac24e3,Aldgate East,0.41,0.0034015233511807573
14634,4f117e1ee4b0253d4cbca1ed,West Acton,0.94,0.0029716663098956343
14635,4c41bd8dda3dc928274cc9b9,Tooting Bec,0.15,0.0033712707899531797
14636,4ff74ecde4b0fe7c211958e7,Wood Green,2.08,0.0032528745461832464
14637,4e28094a483baa8651511aa2,Gants Hill,0.07,0.0032211540646694967
14638,4ba3e3d2f964a520916a38e3,Chalk Farm,0.28,0.002844768534168141
14639,4bf854b38d30d13afa950018,Shoreditch,0.81,0.0015219697161278226
14640,4bf59b06bfeac928facf9236,Lewisham,1.95,0.0021246089977644254
14641,4b0c7433f964a520903d23e3,Camden Town,0.39,0.004925214751510527
14642,4ced7171f368b1f732fd7af7,Richmond,5.74,0.001954371025272989
14643,4c3e13d26faac9b6c6b70d76,Edgware Road (B),0.47,0.002625029674610544
14644,4cea665ffe90a35d87794d0e,Lewisham,8.37,0.0021246089977644254
14645,4bdc6b4fc79cc9284f7386e9,Covent Garden,0.31,0.0022834299008437572
14646,4f2bd8b5e4b0009b3166e299,Goodge Street,0.27,0.0022765728680997892
14647,4c41c3c9520fa593b20fcaac,Bow Road,1.35,0.002645266120616768
14648,4bdb59d03904a59327f6499e,Morden,4.59,0.0021241558567709536
14649,4f9f17f1e4b042aff12593e1,Edgware Road (B),0.33,0.002625029674610544
14650,4ac518c1f964a520eba320e3,Clapham Common,0.22,0.0031513272618130727
14651,4c8b5bb91eafb1f72ce48235,Russell Square,0.33,0.0023904633408652837
14652,4cee01f87b94370416212b53,"Heathrow Terminals 1, 2 & 3",0.32,0.0030176859024648854
14653,4c5d62649b28d13ad6505970,Old Street,0.57,0.0025006072785233023
14654,4ac518d5f964a520f2a720e3,Covent Garden,0.18,0.0022834299008437572
14655,4cb5b5cab315a093a15e9676,Covent Garden,0.29,0.0022834299008437572
14656,4e7236ea7d8b53db1c20f00d,Covent Garden,0.23,0.0022834299008437572
14657,4ba51812f964a5204fdc38e3,Covent Garden,0.29,0.0022834299008437572
14658,4fb3d2ce7bebaa91a3c07eb4,Tottenham Court Road,0.31,0.00406659975823078
14659,4e156dc3b61c42e7c54b0435,Covent Garden,0.29,0.0022834299008437572
14660,4ec26dcf29c25ce5a323ef05,Tottenham Court Road,0.29,0.00406659975823078
14661,4ff7e312e4b0463f718788c3,Charing Cross,0.27,0.003059595262754043
14662,4c85181947cc224bc9a79d9f,Farringdon,0.73,0.002520497414880388
14663,4db86f120f2c8db892a3a655,Charing Cross,0.2,0.003059595262754043
14664,4b8ce2c4f964a520dadf32e3,Leyton,2.61,0.002731214707516545
14665,4d5d46d9528d8eec6c7b4789,Tooting Bec,1.35,0.0033712707899531797
14666,4ed376616da162f1c209ecf6,Southfields,2.35,0.003571814997542297
14667,4b17ae40f964a5200fc723e3,Ruislip,0.02,0.003401991323800406
14668,4e5deb36d22d7239c19b435b,Maida Vale,0.73,0.0030522144382401192
14669,4b5981b1f964a520958a28e3,Green Park,0.18,0.005851722375222022
14670,4e00be12b0fbdf39a4551608,Westminster,0.14,0.004057577534260783
14671,4ad763a2f964a520020a21e3,Putney Bridge,0.7,0.00330771862392474
14672,4cda68743f6a8cfacc26e4ea,Marylebone,0.19,0.0025367556675014247
14673,4b3f5662f964a520b2a525e3,Pudding Mill Lane,1.37,0.002776706520949958
14674,4c41b4213735be9acfc318a4,Brixton,3.54,0.0016653609182991636
14675,4ac518f6f964a52049af20e3,Kew Gardens,1.98,0.003429840667179137
14676,4c57d9b6b7a31b8d012751da,Knightsbridge,0.06,0.002550462685137533
14677,4bf13897b315c9b661ba93ff,Morden,3.47,0.0021241558567709536
14678,4b76bf8ef964a520665c2ee3,Clapham Common,0.04,0.0031513272618130727
14679,4e0e5a9122711665f6144c93,Oxford Circus,0.25,0.00575736274196199
14680,4db477bacda1c57c825c54d0,Paddington,0.11,0.006177763377650492
14681,4f0c1310e4b0baf8307b0cc7,King's Cross St. Pancras,0.28,0.007914534186474005
14682,4ea2b3ca61af76b39ca544d1,"Heathrow Terminals 1, 2 & 3",2.11,0.0030176859024648854
14683,4d9dfa387958f04d5b9522fa,Archway,1.07,0.00316821889614183
14684,4fd34d5ae4b0a071e1213ca5,Fulham Broadway,1.99,0.0030381841656217158
14685,4ad0b983f964a52065d920e3,Notting Hill Gate,0.4,0.004959566897262626
14686,4b57a91ef964a520493a28e3,King's Cross St. Pancras,0.22,0.007914534186474005
14687,4e1738d51f6eb653a5ee0dad,West Brompton,0.17,0.0027862918054264623
14688,4bd3190db221c9b681d2d8d0,Oxford Circus,0.38,0.00575736274196199
14689,4e9b1c706c2592b36cefa826,Richmond,2.99,0.001954371025272989
14690,4deb3a75d4c00071b8386dbd,Hillingdon,2.91,0.00380780697468741
14691,4d52b64e9b27721e63eec446,Russell Square,0.25,0.0023904633408652837
14692,4ce01e0194c3b60cfe806fea,St. Paul's,0.13,0.002405775841256757
14693,4dc7db337d8b14fb466323e6,St. Paul's,0.13,0.002405775841256757
14694,4ce57c30023676eb8c05ebb9,St. Paul's,0.06,0.002405775841256757
14695,4e6a10f41495acb0c6929bae,Westminster,0.02,0.004057577534260783
14696,4e6b65d5d4c01ce017fba66e,Clapham South,1.83,0.0032415332779978496
14697,4ea2a80e29c2abc8dedeb81d,Westminster,0.39,0.004057577534260783
14698,4c3198c8ed37a593149b6a03,Richmond,7.12,0.001954371025272989
14699,4e39ac87d22dea80c53344e0,Clapham North,0.24,0.00300467500456972
14700,4dcd841ad4c065592f679019,Ladbroke Grove,0.45,0.0030865727605106034
14701,504de89ee4b0985ffeb7d44a,Covent Garden,0.35,0.0022834299008437572
14702,4c0b6667ffb8c9b6b23d6d61,Victoria,0.13,0.004479529637852607
14703,4fdf1737121d912a8e904552,St. James's Park,0.25,0.002310824015795948
14704,4cb98f704495721ec0f84a7a,Richmond,8.37,0.001954371025272989
14705,4bf6cff95efe2d7f33cd6734,Farringdon,0.69,0.002520497414880388
14706,4c371334ae2da5932626fec5,Farringdon,0.65,0.002520497414880388
14707,4d81dda26476a09357c21653,Golders Green,1.42,0.003279461397985552
14708,4fa5178de4b0fd4c3eb54d7a,Wimbledon,0.06,0.0021181065219330235
14709,4fef257fe4b01127cbe74b5e,Blackfriars,0.55,0.0027882165229401717
14710,4e0da84f52b1b27c1b7eb7a4,Totteridge & Whetstone,0.54,0.0038147768783424493
14711,4b76aaa5f964a52052572ee3,North Greenwich,1.8,0.0026092101894053463
14712,4c4b1c2642b4d13a3444377e,North Greenwich,1.88,0.0026092101894053463
14713,4c4c29e95609c9b64a702192,North Greenwich,1.85,0.0026092101894053463
14714,4ac518ebf964a52063ac20e3,Knightsbridge,0.21,0.002550462685137533
14715,4d417e8e7a516ea8b67bc482,Richmond,6.14,0.001954371025272989
14716,4ba9cb67f964a52051383ae3,Walthamstow Central,0.19,0.0020594140647469386
14717,4dce5f38d4c065592f7c7442,Richmond,5.85,0.001954371025272989
14718,4c40c4895faf76b03b444820,Stamford Brook,0.23,0.002669529148601037
14719,4de88c18fa76fd1168a34521,Angel,0.51,0.0025204974148803853
14720,4b052183f964a5203d5722e3,Kensington (Olympia),0.43,0.001495063535037234
14721,4c0e8f925ab6c9b61bf8effe,Brent Cross,0.76,0.003355768874063276
14722,4b99390ef964a520256b35e3,Leicester Square,0.3,0.00401890418712755
14723,4fec74383d7c9b9c78e06a50,Hammersmith,0.15,0.004884629732848307
14724,4af70dd4f964a520410522e3,Clapham Common,0.25,0.0031513272618130727
14725,4b541ad0f964a5205eb227e3,Manor House,1.39,0.002976727907414048
14726,4c77b02f5cd6b1f7d0b53f94,Brent Cross,0.67,0.003355768874063276
14727,4bc96995511f9521c1c0adc7,West Finchley,1.23,0.003419669314731713
14728,4b3c9951f964a520708525e3,Bayswater,0.48,0.002600816481590745
14729,4c88eff4a0ffb60c290226c5,Ickenham,0.11,0.0035608530185791743
14730,4b93c654f964a520045134e3,Oxford Circus,0.35,0.00575736274196199
14731,4ff84497e4b0b8fdaa7d4044,Richmond,7.3,0.001954371025272989
14732,4b48d132f964a5206c5826e3,North Greenwich,1.3,0.0026092101894053463
14733,4ad70c60f964a520870821e3,Kensington (Olympia),0.15,0.001495063535037234
14734,4b0961ccf964a520741623e3,Turnpike Lane,1.59,0.003144269784500702
14735,4b7fd851f964a520774030e3,Angel,0.34,0.0025204974148803853
14736,4c45dbe68c1f20a173643e99,Waterloo,0.31,0.006082059994430767
14737,4f468d57e4b0b2b96b6c2478,Lewisham,8.57,0.0021246089977644254
14738,4bdb43bd2a3a0f479730aeb6,Pudding Mill Lane,0.68,0.002776706520949958
14739,4f294f7ae4b027f4afba9e72,Acton Town,0.88,0.005002361039571115
14740,501154c8f1ba875c090351b1,Stratford,0.23,0.0049025821112767655
14741,4dc6b175b3ad20ab9e4142b7,Wimbledon Park,0.97,0.003815100659320394
14742,4de4a3d8d164df85752e8e4a,Picadilly Circus,0.13,0.0038622115975345092
14743,4c54126830f92d7f9f71d2b9,Marble Arch,0.2,0.0025355304897784338
14744,4fca2ceee4b0cfd786f1ccfc,Balham,1.97,0.0033071304706010426
14745,4c3e1554db3b1b8d96eb6495,Ravenscourt Park,2.09,0.0026692224481075603
14746,4adba663f964a520c22921e3,East Finchley,0.76,0.0032771405146890128
14747,4e7087ad88773f007b48c41e,Stratford,0.23,0.0049025821112767655
14748,4ac518bef964a5201aa320e3,Covent Garden,0.22,0.0022834299008437572
14749,4bdb0e38c79cc928b9e580e9,Oxford Circus,0.32,0.00575736274196199
14750,4ee14fc00aafb73eb5dcd530,Kilburn,0.38,0.0029760181800877732
14751,4d0df41a903d37040645c755,Westferry,0.2,0.003615302833688403
14752,4d14891a25cda143dfe161d6,Rotherhithe,0.2,0.002697217142006765
14753,4ff86ed2e4b0fecb264a3787,Queensbury,0.59,0.0033437287616838226
14754,4e975b624690641441e32e5e,Ruislip,0.11,0.003401991323800406
14755,4ff87534e4b05369d061d098,Sloane Square,0.52,0.0024782702441049644
14756,4ff8798de4b0f331633fd5d4,Arsenal,1.76,0.0028469831484611613
14757,4ee36a9bf9abfc72259ecf2f,Turnham Green,0.07,0.006108358037843945
14758,4e787004887738167d5f1651,Edgware Road (C),0.25,0.002471337829992528
14759,4bb87bef53649c74660b47fb,Victoria,0.42,0.004479529637852607
14760,4fe217c1e4b0f5d1cc054bd8,Waterloo,0.26,0.006082059994430767
14761,4ba157c4f964a52083ae37e3,Shadwell,0.32,0.005845163930101995
14762,4b785f6cf964a5203ec92ee3,Arsenal,1.36,0.0028469831484611613
14763,4b5753d1f964a520963128e3,Swiss Cottage,0.29,0.0025949671631370227
14764,4e5bf8cd4542034af64362bf,Dollis Hill,1.29,0.00302384961220374
14765,4e9975c02c5bf14846ab29c9,Highbury & Islington,2.2,0.002601463828787378
14766,50b4ef2f21c684eec9250f42,Picadilly Circus,0.12,0.0038622115975345092
14767,4ac518bff964a5204ba320e3,Covent Garden,0.29,0.0022834299008437572
14768,4b166a81f964a520d5b823e3,Liverpool Street,0.07,0.005293892388758487
14769,4d1a3552401db60c062d00a5,Knightsbridge,0.59,0.002550462685137533
14770,4ec7850d775bf65c0378609f,Colliers Wood,7.46,0.003593207454996835
14771,4e3fe4e6d164b52911cbc6c8,All Saints,0.26,0.002764466837856401
14772,4da95fb1a86e771ea709427e,Stratford,0.15,0.0049025821112767655
14773,4c80eb13e602b1f71c778d7a,Morden,7.15,0.0021241558567709536
14774,4b7f277cf964a520cd1a30e3,Morden,6.87,0.0021241558567709536
14775,4bd72c3f304fce72622c33ab,Morden,7.42,0.0021241558567709536
14776,4f703f0ee4b0ac4cdcc19e05,Shadwell,0.42,0.005845163930101995
14777,4ad09628f964a52095d820e3,Bethnal Green,1.34,0.002408906205128441
14778,4e3d4c2852b1a04aff158dd4,Brixton,0.35,0.0016653609182991636
14779,4b93d0acf964a5200a5334e3,Morden,5.39,0.0021241558567709536
14780,4c73e57e9e706dcbb3964e62,Morden,5.38,0.0021241558567709536
14781,4aeabf10f964a5201fbc21e3,Royal Oak,0.36,0.002825950799110849
14782,4ff8b504e4b021ccc84946ab,Gants Hill,1.73,0.0032211540646694967
14783,4b3bb401f964a520397925e3,Brixton,0.13,0.0016653609182991636
14784,4f33d0426b74aa91a8eeb621,Preston Road,0.25,0.0028600316155074808
14785,4e29fe6252b1b8f19851b767,Edgware Road (B),0.37,0.002625029674610544
14786,4ac518c7f964a5206ea520e3,Leicester Square,0.3,0.00401890418712755
14787,4f717edbbb3d7fb143540ba1,Elephant & Castle,0.43,0.0035226011270808977
14788,4bb32aab42959c745c95212c,Clapham North,0.06,0.00300467500456972
14789,4dc36410d4c0ad9c0f55657c,Canons Park,0.6,0.003663340737222785
14790,4c397c430a71c9b69aa942c9,Picadilly Circus,0.37,0.0038622115975345092
14791,4db94947be4d0a588dbc328c,Highbury & Islington,2.03,0.002601463828787378
14792,4cd6a88589eb6dcb2998301e,Morden,1.76,0.0021241558567709536
14793,4aee3b32f964a5201ed321e3,Oakwood,3.39,0.0038225262828478564
14794,4fc91c3fe4b0c1673b2ff12a,Putney Bridge,0.5,0.00330771862392474
14795,4b991a5af964a520806135e3,East Putney,2.15,0.003420490530845342
14796,4ca38e95750ca09322f41967,Northolt,3.15,0.003433169560806535
14797,4d3ec2cdd2c8f04db9a97572,Northolt,3.01,0.003433169560806535
14798,4d907524d00a6ea899f7e34f,White City,0.2,0.003061539458076823
14799,4e21bc9f18a88345f04ec26d,South Ealing,0.75,0.002855808571938513
14800,4cc14df5967d5481a1e47657,Arnos Grove,0.27,0.0034393243787540838
14801,4b88ed6df964a520da1332e3,Holborn,0.38,0.004389289502857878
14802,4b939162f964a520934834e3,Hyde Park Corner,0.4,0.0024096293860617576
14803,4dc24e3dd1643ed27a4c05b0,Shoreditch,0.94,0.0015219697161278226
14804,4f786ceae4b0e0abc54a8562,Hounslow East,1.79,0.003200874166342075
14805,4fd48c5fe4b0e8d49d5d428e,Lewisham,5.96,0.0021246089977644254
14806,4ac518c3f964a52057a420e3,Goodge Street,0.37,0.0022765728680997892
14807,4ec940df49010f98ce9efc47,Goodge Street,0.38,0.0022765728680997892
14808,4b0fe81cf964a520186623e3,Clapham South,1.5,0.0032415332779978496
14809,4ac518e9f964a520c0ab20e3,Picadilly Circus,0.21,0.0038622115975345092
14810,4bf91a82b182c9b62e6a785a,Bond Street,0.02,0.004143338905548851
14811,4ee786f5aa1f9a429dfa5560,Aldgate East,0.39,0.0034015233511807573
14812,4ae8a045f964a520ffb021e3,Surrey Quays,0.54,0.004670734432432065
14813,4c4f2520e3349521dd72c515,Leicester Square,0.22,0.00401890418712755
