,j_coef,tp,tv
18,2.5871527823534244,Garden,University
19,3.516346979602989,Garden,Nightclub
20,5.931128182268272,Garden,Light Rail
21,5.335341236212097,Garden,Theme Park
22,3.7048706534753864,Garden,Cupcake Shop
23,2.3119549778362543,Garden,College Residence Hall
24,2.590020522068655,Church,Mexican Restaurant
25,8.475249905209289,Church,Tennis Court
26,2.747876834005282,Church,Movie Theater
27,2.2350952529343253,Church,Sandwich Place
28,5.129679679020355,Church,Castle
29,5.2022359457669785,Church,Science Museum
30,5.973392084053022,Church,Pool
31,3.1931502389803885,Church,Sporting Goods Shop
32,2.2720191616336805,Church,Nightclub
33,3.692204102530594,Church,Light Rail
34,3.4273523342245045,Church,Theme Park
35,2.384400027642484,Church,Cupcake Shop
36,1.488555055723125,Church,College Residence Hall
0,0.795904666735605,Home (private),Park
1,1.1097932297980062,Hotel,Park
2,2.1520103403499573,Event Space,Park
3,0.835798209806663,Pub,Park
4,7.36669236105863,Stadium,Park
5,0.9515754204816529,Office,Park
6,1.0312595367784048,Coffee Shop,Park
7,1.099300768935759,Plaza,Park
8,0.8562522409103471,Gym,Park
9,0.8599683740582267,Grocery Store,Park
10,1.8846264128779944,Monument / Landmark,Park
11,0.9916323118577892,Bar,Park
12,1.0548637677113688,History Museum,Park
13,1.311267431158788,Department Store,Park
14,1.3079488242896582,Scenic Lookout,Park
15,1.3097609704556714,Soccer Stadium,Park
16,1.5566824037287272,Ramen /  Noodle House,Park
17,1.2983999233327088,Theater,Park
18,0.7477727252850812,Church,Park
19,1.0454027297888533,Farmers Market,Park
20,0.7518105673969037,University,Park
21,0.5910279054594048,Hotel,Home (private)
22,1.149436633593718,Event Space,Home (private)
23,0.4478417385535952,Pub,Home (private)
24,3.859352214367069,Stadium,Home (private)
25,0.5053068740818161,Office,Home (private)
26,0.5496049515061971,Coffee Shop,Home (private)
27,0.5833836844507214,Plaza,Home (private)
28,0.4574604378834634,Gym,Home (private)
29,0.4644447398603154,Grocery Store,Home (private)
30,1.0132984372101008,Monument / Landmark,Home (private)
31,0.525462807744531,Bar,Home (private)
32,0.5634035833245548,History Museum,Home (private)
33,0.7043366909030219,Department Store,Home (private)
34,0.7274060623688676,Scenic Lookout,Home (private)
35,0.6872604819776603,Soccer Stadium,Home (private)
36,0.8273627816986305,Ramen /  Noodle House,Home (private)
37,0.6880038280405942,Theater,Home (private)
38,0.4073663587826646,Church,Home (private)
39,0.557346737251837,Farmers Market,Home (private)
40,0.3971544751901656,University,Home (private)
41,1.2256658156883675,Event Space,Hotel
42,0.4696310263543373,Pub,Hotel
43,4.1190468543268866,Stadium,Hotel
44,0.5362724114511856,Office,Hotel
45,0.5821662844080319,Coffee Shop,Hotel
46,0.6247270096262862,Plaza,Hotel
47,0.473597149248825,Gym,Hotel
48,0.4754077265467172,Grocery Store,Hotel
49,1.0651261582329872,Monument / Landmark,Hotel
50,0.5574929989402561,Bar,Hotel
51,0.5972577480917549,History Museum,Hotel
52,0.7350253872698655,Department Store,Hotel
53,0.7139424636255358,Scenic Lookout,Hotel
54,0.7350064604273577,Soccer Stadium,Hotel
55,0.8825871525896083,Ramen /  Noodle House,Hotel
56,0.7250452276947995,Theater,Hotel
57,0.4219786398742349,Church,Hotel
58,0.5664497211784941,Farmers Market,Hotel
59,0.4206225329446686,University,Hotel
60,1.4563490296930712,Pub,Event Space
61,13.931571211089757,Stadium,Event Space
62,1.6813400717258409,Office,Event Space
63,1.8110644148893709,Coffee Shop,Event Space
64,1.9266686100100348,Plaza,Event Space
65,1.4765167372018069,Gym,Event Space
66,1.4785173821598203,Grocery Store,Event Space
67,3.318093319733366,Monument / Landmark,Event Space
68,1.7393300831673308,Bar,Event Space
69,1.8567160208477311,History Museum,Event Space
70,2.2883597250306305,Department Store,Event Space
71,2.3312158531360567,Scenic Lookout,Event Space
72,2.4499390033854707,Soccer Stadium,Event Space
73,2.73712383415981,Ramen /  Noodle House,Event Space
74,2.2780090789554457,Theater,Event Space
75,1.3091516130286094,Church,Event Space
76,1.7790906319166475,Farmers Market,Event Space
77,1.301990962177015,University,Event Space
78,1.8415397844999433,Stadium,Pub
79,0.2490483602326493,Office,Pub
80,0.27072486536273344,Coffee Shop,Pub
81,0.2877986528230722,Plaza,Pub
82,0.22178812306590606,Gym,Pub
83,0.22375837916594765,Grocery Store,Pub
84,0.4829909709260961,Monument / Landmark,Pub
85,0.2598072747143739,Bar,Pub
86,0.27611541758274355,History Museum,Pub
87,0.34370923585586355,Department Store,Pub
88,0.3302221137928535,Scenic Lookout,Pub
89,0.3339418021384691,Soccer Stadium,Pub
90,0.4070767953984883,Ramen /  Noodle House,Pub
91,0.339337924197783,Theater,Pub
92,0.19743790719923127,Church,Pub
93,0.2675150631224352,Farmers Market,Pub
94,0.19310870384210904,University,Pub
95,12.161824040577777,Office,Stadium
96,13.213210616078555,Coffee Shop,Stadium
97,14.028269905422482,Plaza,Stadium
98,10.734686025508935,Gym,Stadium
99,10.87437045812814,Grocery Store,Stadium
100,24.58816252722073,Monument / Landmark,Stadium
101,12.636522645565407,Bar,Stadium
102,13.44463795237016,History Museum,Stadium
103,16.72043885726406,Department Store,Stadium
104,16.499795995817777,Scenic Lookout,Stadium
105,17.29611200350783,Soccer Stadium,Stadium
106,19.879607097561248,Ramen /  Noodle House,Stadium
107,16.602722871549105,Theater,Stadium
108,9.526198552979436,Church,Stadium
109,12.9682369859145,Farmers Market,Stadium
110,9.434286186680843,University,Stadium
111,0.3150214713074617,Coffee Shop,Office
112,0.33786318326090137,Plaza,Office
113,0.2575456990562775,Gym,Office
114,0.25299901643343203,Grocery Store,Office
115,0.573802899187564,Monument / Landmark,Office
116,0.3023919302590219,Bar,Office
117,0.3225365171958645,History Museum,Office
118,0.38847920743184267,Department Store,Office
119,0.3869480678044103,Scenic Lookout,Office
120,0.3994566571847763,Soccer Stadium,Office
121,0.480050253687085,Ramen /  Noodle House,Office
122,0.3987136045287805,Theater,Office
123,0.2295101414907848,Church,Office
124,0.3065979723711423,Farmers Market,Office
125,0.2267673240361679,University,Office
126,0.5498720536643124,Plaza,Coffee Shop
127,0.4223263522316709,Gym,Coffee Shop
128,0.4249508118602659,Grocery Store,Coffee Shop
129,0.9346586177071592,Monument / Landmark,Coffee Shop
130,0.4972331019097359,Bar,Coffee Shop
131,0.5286973807026312,History Museum,Coffee Shop
132,0.6679582241606156,Department Store,Coffee Shop
133,0.6434162302801921,Scenic Lookout,Coffee Shop
134,0.6460748450396391,Soccer Stadium,Coffee Shop
135,0.7877135017613784,Ramen /  Noodle House,Coffee Shop
136,0.6518495599801357,Theater,Coffee Shop
137,0.3759511567587006,Church,Coffee Shop
138,0.5089302486183973,Farmers Market,Coffee Shop
139,0.3693111795476204,University,Coffee Shop
140,2.9424071536155494,Gym,Plaza
141,2.965558149798828,Grocery Store,Plaza
142,6.595467158634187,Monument / Landmark,Plaza
143,3.460028722767689,Bar,Plaza
144,3.7055652206096448,History Museum,Plaza
145,4.577447621217509,Department Store,Plaza
146,4.510584630300684,Scenic Lookout,Plaza
147,4.614512870509624,Soccer Stadium,Plaza
148,5.4533115603526525,Ramen /  Noodle House,Plaza
149,4.532194843298901,Theater,Plaza
150,2.613588196061165,Church,Plaza
151,3.5559481585290547,Farmers Market,Plaza
152,2.5856095003391544,University,Plaza
153,1.4361826068949834,Grocery Store,Gym
154,3.1504103184751613,Monument / Landmark,Gym
155,1.6693288507252546,Bar,Gym
156,1.7827452099066283,History Museum,Gym
157,2.2105987948783885,Department Store,Gym
158,2.1719777771108166,Scenic Lookout,Gym
159,2.199817923662565,Soccer Stadium,Gym
160,2.6385190724540286,Ramen /  Noodle House,Gym
161,2.189553343998212,Theater,Gym
162,1.2709107248333271,Church,Gym
163,1.7262602391850381,Farmers Market,Gym
164,1.24995336164834,University,Gym
165,1.2256751500119734,Monument / Landmark,Grocery Store
166,0.6550085695306856,Bar,Grocery Store
167,0.6977154793645584,History Museum,Grocery Store
168,0.8766711271885544,Department Store,Grocery Store
169,0.8463656586734184,Scenic Lookout,Grocery Store
170,0.8611160736562976,Soccer Stadium,Grocery Store
171,1.0268522100772908,Ramen /  Noodle House,Grocery Store
172,0.8501825720704094,Theater,Grocery Store
173,0.4937475401336556,Church,Grocery Store
174,0.6716108456362984,Farmers Market,Grocery Store
175,0.4865237825487214,University,Grocery Store
176,6.1288550499028105,Bar,Monument / Landmark
177,6.5624005360731825,History Museum,Monument / Landmark
178,8.105628183303079,Department Store,Monument / Landmark
179,8.019124750629077,Scenic Lookout,Monument / Landmark
180,8.10417258981321,Soccer Stadium,Monument / Landmark
181,9.676766092089293,Ramen /  Noodle House,Monument / Landmark
182,8.049274271232463,Theater,Monument / Landmark
183,4.644154098874024,Church,Monument / Landmark
184,6.304493712039348,Farmers Market,Monument / Landmark
185,4.590936721094429,University,Monument / Landmark
186,0.65970131359897,History Museum,Bar
187,0.8127107341633729,Department Store,Bar
188,0.7972979533049693,Scenic Lookout,Bar
189,0.8151233349243348,Soccer Stadium,Bar
190,0.9750679734961996,Ramen /  Noodle House,Bar
191,0.8127907934098377,Theater,Bar
192,0.4687295595064784,Church,Bar
193,0.6383260990403196,Farmers Market,Bar
194,0.4643195657977468,University,Bar
195,9.773867180661652,Department Store,History Museum
196,9.644277930081405,Scenic Lookout,History Museum
197,9.745439591708477,Soccer Stadium,History Museum
198,11.64378053378226,Ramen /  Noodle House,History Museum
199,9.688878115431027,Theater,History Museum
200,5.601931167692957,Church,History Museum
201,7.606959956808466,Farmers Market,History Museum
202,5.567883685651217,University,History Museum
203,5.180784109955742,Scenic Lookout,Department Store
204,5.214028478344184,Soccer Stadium,Department Store
205,6.2892652685938994,Ramen /  Noodle House,Department Store
206,5.188039665540623,Theater,Department Store
207,3.002134439993041,Church,Department Store
208,4.0829583458399785,Farmers Market,Department Store
209,2.9662436308152165,University,Department Store
210,10.247376264348004,Soccer Stadium,Scenic Lookout
211,12.287806818762453,Ramen /  Noodle House,Scenic Lookout
212,10.200092701265348,Theater,Scenic Lookout
213,5.897210355852043,Church,Scenic Lookout
214,8.020813892566293,Farmers Market,Scenic Lookout
215,5.8320970732478274,University,Scenic Lookout
216,18.754341042902876,Ramen /  Noodle House,Soccer Stadium
217,15.588405891576945,Theater,Soccer Stadium
218,8.990048342047755,Church,Soccer Stadium
219,12.243564900795652,Farmers Market,Soccer Stadium
220,8.924452238897647,University,Soccer Stadium
221,12.230411865555205,Theater,Ramen /  Noodle House
222,7.052261438478501,Church,Ramen /  Noodle House
223,9.59539885516597,Farmers Market,Ramen /  Noodle House
224,6.9813967431664326,University,Ramen /  Noodle House
225,2.4775701431242845,Church,Theater
226,3.3752199733433867,Farmers Market,Theater
227,2.4708564351758997,University,Theater
228,2.268483932231487,Farmers Market,Church
229,1.6583736137540668,University,Church
230,6.9764092444372645,University,Farmers Market
0,0.8199155483801417,Subway,Train Station
1,0.6901505813068656,Park,Train Station
2,0.5616916188360219,Home (private),Train Station
3,0.7780459742980522,Hotel,Train Station
4,1.5106947152378007,Event Space,Train Station
5,0.6659053029087172,Office,Train Station
6,0.5523753789879935,Neighborhood,Train Station
7,0.5921447241155546,Pub,Train Station
8,5.1456202684156604,Stadium,Train Station
9,1.3880506313880832,General Entertainment,Train Station
10,0.7321167307358578,Coffee Shop,Train Station
11,0.8169883323116094,Building,Train Station
12,1.1556938685337732,Platform,Train Station
13,0.7683685314458155,Plaza,Train Station
14,0.6002827984939649,Gym,Train Station
15,1.0104599046598493,Bridge,Train Station
16,0.6118680481655893,Grocery Store,Train Station
17,0.7768094827915168,Road,Train Station
18,0.5769648617660204,Residential Building (Apartment / Condo),Train Station
19,0.6166702732436611,Mall,Train Station
20,1.3030270136896118,Monument / Landmark,Train Station
21,0.6704636976413819,Cafe,Train Station
22,0.8461452005270113,Market,Train Station
23,0.8066245717901167,Gay Bar,Train Station
24,0.9560092140669266,Clothing Store,Train Station
25,1.3037667518285363,Performing Arts Venue,Train Station
26,0.8880744815998657,Flea Market,Train Station
27,0.7375415674214943,History Museum,Train Station
28,0.9070694810832955,Scenic Lookout,Train Station
29,0.9467373241270334,Art Museum,Train Station
30,0.695847173006875,Bar,Train Station
31,0.9263112132268364,Department Store,Train Station
32,0.7505680868954685,Bus Line,Train Station
33,1.1389712611692129,Music Venue,Train Station
34,0.8365942330383399,Bus Station,Train Station
35,1.6423007772429965,Racetrack,Train Station
36,0.8534192739004405,Art Gallery,Train Station
37,1.0214082499131405,Train,Train Station
38,2.1266280069123167,Athletic & Sport,Train Station
39,0.767001843506357,Electronics Store,Train Station
40,0.8110317040220786,Fast Food Restaurant,Train Station
41,0.944026605619352,General Travel,Train Station
42,0.921260514119442,Soccer Stadium,Train Station
43,0.6725518938933411,Other Great Outdoors,Train Station
44,0.904671914131606,Theater,Train Station
45,0.7192079453259652,Italian Restaurant,Train Station
46,0.4199136886602052,Airport Terminal,Train Station
47,0.5262499719025729,Church,Train Station
48,0.8342095959794982,Garden,Train Station
49,2.6501575033834457,Tennis Court,Train Station
50,0.7105016384725501,Nightclub,Train Station
51,1.6111272406276622,Science Museum,Train Station
52,0.4643646910628109,College Residence Hall,Train Station
53,0.7021608630442274,Sandwich Place,Train Station
54,1.007474620127397,Sporting Goods Shop,Train Station
55,1.602723550170832,Castle,Train Station
56,1.1972138167577902,Light Rail,Train Station
57,1.0922855383560264,Ramen /  Noodle House,Train Station
58,0.8069020691838541,Mexican Restaurant,Train Station
59,0.8628191490894428,Movie Theater,Train Station
60,1.0721336384069444,Theme Park,Train Station
61,0.717334618571507,Farmers Market,Train Station
62,1.88234604979574,Pool,Train Station
63,0.5156252892524814,University,Train Station
64,0.7462879257258438,Cupcake Shop,Train Station
65,2.643285471020927,Park,Subway
66,2.13201317783999,Home (private),Subway
67,3.0303125349286675,Hotel,Subway
68,5.843898098861658,Event Space,Subway
69,2.590474783374312,Office,Subway
70,2.1248591399657197,Neighborhood,Subway
71,2.268490048272856,Pub,Subway
72,19.843896666593974,Stadium,Subway
73,5.397850625681838,General Entertainment,Subway
74,2.806900534726143,Coffee Shop,Subway
75,3.145511430329341,Building,Subway
76,4.393200785876758,Platform,Subway
77,3.0062770190395582,Plaza,Subway
78,2.314947038370812,Gym,Subway
79,3.9125371143657564,Bridge,Subway
80,2.3192822325499503,Grocery Store,Subway
81,2.8480231723834564,Road,Subway
82,2.2502186418597225,Residential Building (Apartment / Condo),Subway
83,2.364531101272501,Mall,Subway
84,5.095916118551868,Monument / Landmark,Subway
85,2.4966539708247946,Cafe,Subway
86,3.322285734058739,Market,Subway
87,3.1523755002324236,Gay Bar,Subway
88,3.697861768353456,Clothing Store,Subway
89,4.991518429892714,Performing Arts Venue,Subway
90,3.431051474417807,Flea Market,Subway
91,2.872998404144325,History Museum,Subway
92,3.5259812455547483,Scenic Lookout,Subway
93,3.705672635217936,Art Museum,Subway
94,2.6939769933028543,Bar,Subway
95,3.567512474394694,Department Store,Subway
96,2.87870432462178,Bus Line,Subway
97,4.437446063014576,Music Venue,Subway
98,3.2430261211548874,Bus Station,Subway
99,6.4193834329039055,Racetrack,Subway
100,3.320462380947044,Art Gallery,Subway
101,3.9366645978088304,Train,Subway
102,7.879594218271338,Athletic & Sport,Subway
103,2.963439043507212,Electronics Store,Subway
104,3.107092679326541,Fast Food Restaurant,Subway
105,3.5761242436484038,General Travel,Subway
106,3.54920769395083,Soccer Stadium,Subway
107,2.582831746985851,Other Great Outdoors,Subway
108,3.52378050546893,Theater,Subway
109,2.795737297849544,Italian Restaurant,Subway
110,1.6333581924587182,Airport Terminal,Subway
111,2.0360363314253616,Church,Subway
112,3.1417721865904467,Garden,Subway
113,10.38887474922593,Tennis Court,Subway
114,2.772247979228349,Nightclub,Subway
115,6.311168452507693,Science Museum,Subway
116,1.8033910005361,College Residence Hall,Subway
117,2.729586247076392,Sandwich Place,Subway
118,3.9015244118049033,Sporting Goods Shop,Subway
119,6.2496053071629145,Castle,Subway
120,4.569285619766945,Light Rail,Subway
121,4.246861281001904,Ramen /  Noodle House,Subway
122,3.1457753353912503,Mexican Restaurant,Subway
123,3.347697301002877,Movie Theater,Subway
124,4.1889680671035805,Theme Park,Subway
125,2.773696487068268,Farmers Market,Subway
126,7.2997474734215535,Pool,Subway
127,2.0169519868025065,University,Subway
128,2.9121350142302003,Cupcake Shop,Subway
129,0.7800208603171641,Neighborhood,Park
130,1.9984503609656337,General Entertainment,Park
131,1.1560965690114224,Building,Park
132,1.605095618415605,Platform,Park
133,1.4563364540779828,Bridge,Park
134,1.057954344490197,Road,Park
135,0.8305813246379828,Residential Building (Apartment / Condo),Park
136,0.8698960608466958,Mall,Park
137,0.9211066522193456,Cafe,Park
138,1.2165714724199643,Market,Park
139,1.1661022851886793,Gay Bar,Park
140,1.3550685042786037,Clothing Store,Park
141,1.837434567553765,Performing Arts Venue,Park
142,1.2591145705267908,Flea Market,Park
143,1.3582156354571984,Art Museum,Park
144,1.0683692871494683,Bus Line,Park
145,1.6643540742334544,Music Venue,Park
146,1.2067603617805016,Bus Station,Park
147,2.358498499175876,Racetrack,Park
148,1.2248986744334218,Art Gallery,Park
149,1.4423561480240064,Train,Park
150,2.9529447245798655,Athletic & Sport,Park
151,1.0812836122784504,Electronics Store,Park
152,1.1444019768764409,Fast Food Restaurant,Park
153,1.3215558006816504,General Travel,Park
154,0.9640793214826021,Other Great Outdoors,Park
155,1.0287200874574922,Italian Restaurant,Park
156,0.5983950968756677,Airport Terminal,Park
157,1.1727656848911676,Garden,Park
158,3.814511019692535,Tennis Court,Park
159,1.017660471177719,Nightclub,Park
160,2.3144700912330314,Science Museum,Park
161,0.6668800464672168,College Residence Hall,Park
162,0.9999055152968158,Sandwich Place,Park
163,1.435338320958144,Sporting Goods Shop,Park
164,2.313748461965624,Castle,Park
165,1.6887160627112079,Light Rail,Park
166,1.1542308804111303,Mexican Restaurant,Park
167,1.228286960489982,Movie Theater,Park
168,1.5364232116762526,Theme Park,Park
169,2.7252675103999398,Pool,Park
170,1.0719326352616658,Cupcake Shop,Park
171,0.4216242942976609,Neighborhood,Home (private)
172,1.0583548110248095,General Entertainment,Home (private)
173,0.6417188702326082,Building,Home (private)
174,0.8583814321908576,Platform,Home (private)
175,0.7819609027644927,Bridge,Home (private)
176,0.5919040198834074,Road,Home (private)
177,0.4498810571390402,Residential Building (Apartment / Condo),Home (private)
178,0.4639042874665864,Mall,Home (private)
179,0.4934827665712398,Cafe,Home (private)
180,0.6547149149868933,Market,Home (private)
181,0.6164722182190191,Gay Bar,Home (private)
182,0.7219869044368527,Clothing Store,Home (private)
183,0.9734354851715992,Performing Arts Venue,Home (private)
184,0.6894938863347023,Flea Market,Home (private)
185,0.7228209107072562,Art Museum,Home (private)
186,0.5742055279256804,Bus Line,Home (private)
187,0.8675552094386744,Music Venue,Home (private)
188,0.6435679106815645,Bus Station,Home (private)
189,1.2562265722664785,Racetrack,Home (private)
190,0.6491257478197984,Art Gallery,Home (private)
191,0.767996457358295,Train,Home (private)
192,1.615637989247371,Athletic & Sport,Home (private)
193,0.5759323912046261,Electronics Store,Home (private)
194,0.6115092003530604,Fast Food Restaurant,Home (private)
195,0.7117199812605908,General Travel,Home (private)
196,0.5349277606595049,Other Great Outdoors,Home (private)
197,0.5475641687468447,Italian Restaurant,Home (private)
198,0.3173749823619583,Airport Terminal,Home (private)
199,0.6273622656647648,Garden,Home (private)
200,2.025378102228573,Tennis Court,Home (private)
201,0.54295279492326,Nightclub,Home (private)
202,1.248457871763576,Science Museum,Home (private)
203,0.3599356880747621,College Residence Hall,Home (private)
204,0.5313502705248193,Sandwich Place,Home (private)
205,0.7622084429761795,Sporting Goods Shop,Home (private)
206,1.2243132241106298,Castle,Home (private)
207,0.9656911394655412,Light Rail,Home (private)
208,0.6120469257419323,Mexican Restaurant,Home (private)
209,0.6512272285276896,Movie Theater,Home (private)
210,0.8157976206862093,Theme Park,Home (private)
211,1.4218671685114166,Pool,Home (private)
212,0.567616260844683,Cupcake Shop,Home (private)
213,0.4388720573657565,Neighborhood,Hotel
214,1.1165649911245077,General Entertainment,Hotel
215,0.6497649849343851,Building,Hotel
216,0.9339050017942122,Platform,Hotel
217,0.8159407812753025,Bridge,Hotel
218,0.5893554966730611,Road,Hotel
219,0.4754493470367085,Residential Building (Apartment / Condo),Hotel
220,0.4870549813240921,Mall,Hotel
221,0.5158451910266142,Cafe,Hotel
222,0.677298107695709,Market,Hotel
223,0.6490569482674027,Gay Bar,Hotel
224,0.7600757911233882,Clothing Store,Hotel
225,1.038665051137937,Performing Arts Venue,Hotel
226,0.7067223800166729,Flea Market,Hotel
227,0.7714207981631013,Art Museum,Hotel
228,0.5945364708273908,Bus Line,Hotel
229,0.9131690757481244,Music Venue,Hotel
230,0.6685657847879273,Bus Station,Hotel
231,1.3059087586119087,Racetrack,Hotel
232,0.686781077170476,Art Gallery,Hotel
233,0.8359656006435797,Train,Hotel
234,1.637229949186078,Athletic & Sport,Hotel
235,0.6158908389702673,Electronics Store,Hotel
236,0.6428783785425849,Fast Food Restaurant,Hotel
237,0.7410713697392994,General Travel,Hotel
238,0.5299525694603247,Other Great Outdoors,Hotel
239,0.5833034266759369,Italian Restaurant,Hotel
240,0.3322818716596777,Airport Terminal,Hotel
241,0.6639321072156448,Garden,Hotel
242,2.1014319274459927,Tennis Court,Hotel
243,0.572355353833495,Nightclub,Hotel
244,1.3625074002856423,Science Museum,Hotel
245,0.3805331423883457,College Residence Hall,Hotel
246,0.5694977427252218,Sandwich Place,Hotel
247,0.7986188937472164,Sporting Goods Shop,Hotel
248,1.3212437603344132,Castle,Hotel
249,0.9281638759728038,Light Rail,Hotel
250,0.6457887393540319,Mexican Restaurant,Hotel
251,0.6842119224688756,Movie Theater,Hotel
252,0.8788157639495697,Theme Park,Hotel
253,1.4827890859151052,Pool,Hotel
254,0.6147661840993575,Cupcake Shop,Hotel
255,1.3613668048441758,Neighborhood,Event Space
256,3.6442158426701696,General Entertainment,Event Space
257,2.0641399641419897,Building,Event Space
258,2.81242319820513,Platform,Event Space
259,2.5625042068238644,Bridge,Event Space
260,1.8319602516393616,Road,Event Space
261,1.455181289410442,Residential Building (Apartment / Condo),Event Space
262,1.5178907652780058,Mall,Event Space
263,1.6024512799669774,Cafe,Event Space
264,2.138608329238993,Market,Event Space
265,2.023553502482463,Gay Bar,Event Space
266,2.3755659876079696,Clothing Store,Event Space
267,3.3840459579268973,Performing Arts Venue,Event Space
268,2.2031931171558807,Flea Market,Event Space
269,2.394157547314527,Art Museum,Event Space
270,1.8497916273249624,Bus Line,Event Space
271,2.973038999639704,Music Venue,Event Space
272,2.0692474275666495,Bus Station,Event Space
273,4.438725583341208,Racetrack,Event Space
274,2.1618185951263835,Art Gallery,Event Space
275,2.5227142506582854,Train,Event Space
276,5.189497843705915,Athletic & Sport,Event Space
277,1.9294979265319467,Electronics Store,Event Space
278,2.007156561218949,Fast Food Restaurant,Event Space
279,2.2902309967159047,General Travel,Event Space
280,1.662357725323368,Other Great Outdoors,Event Space
281,1.8064822398482197,Italian Restaurant,Event Space
282,1.0503480090816528,Airport Terminal,Event Space
283,2.031173866731183,Garden,Event Space
284,6.991232028063401,Tennis Court,Event Space
285,1.7746908783496875,Nightclub,Event Space
286,4.1171483357248775,Science Museum,Event Space
287,1.1630966732210468,College Residence Hall,Event Space
288,1.7698749498363338,Sandwich Place,Event Space
289,2.5498254669093883,Sporting Goods Shop,Event Space
290,4.077967944101757,Castle,Event Space
291,2.9305129684537987,Light Rail,Event Space
292,2.0247650548914,Mexican Restaurant,Event Space
293,2.198218674424305,Movie Theater,Event Space
294,2.685432744716352,Theme Park,Event Space
295,4.8271721590680485,Pool,Event Space
296,1.870615784397886,Cupcake Shop,Event Space
297,0.23245756202222284,Neighborhood,Office
298,0.25285660552119604,Pub,Office
299,2.168679231064718,Stadium,Office
300,0.5988330736900248,General Entertainment,Office
301,0.3525007458163886,Building,Office
302,0.487778942928534,Platform,Office
303,0.4399182527547402,Bridge,Office
304,0.3128931765826269,Road,Office
305,0.2449371486423597,Residential Building (Apartment / Condo),Office
306,0.2644331129395877,Mall,Office
307,0.27739205563552444,Cafe,Office
308,0.3755831520892091,Market,Office
309,0.35878045124519164,Gay Bar,Office
310,0.4072674934818841,Clothing Store,Office
311,0.5668446926668386,Performing Arts Venue,Office
312,0.37893247841406896,Flea Market,Office
313,0.4252861930464147,Art Museum,Office
314,0.3165432710421035,Bus Line,Office
315,0.4865530104768038,Music Venue,Office
316,0.3530145673764357,Bus Station,Office
317,0.7007434110511503,Racetrack,Office
318,0.3780792026922163,Art Gallery,Office
319,0.4340811247753425,Train,Office
320,0.8494460413086444,Athletic & Sport,Office
321,0.3232027643392562,Electronics Store,Office
322,0.3404786779155143,Fast Food Restaurant,Office
323,0.38671498542553795,General Travel,Office
324,0.2788002786184129,Other Great Outdoors,Office
325,0.3127167346303458,Italian Restaurant,Office
326,0.1760060087965705,Airport Terminal,Office
327,0.3456825258182898,Garden,Office
328,1.1049473478426006,Tennis Court,Office
329,0.3120134912334052,Nightclub,Office
330,0.6830482945200783,Science Museum,Office
331,0.20274611423570327,College Residence Hall,Office
332,0.3134270676077902,Sandwich Place,Office
333,0.4292706245234339,Sporting Goods Shop,Office
334,0.7395955215061429,Castle,Office
335,0.4904095244047166,Light Rail,Office
336,0.3494633678433334,Mexican Restaurant,Office
337,0.37808712285415147,Movie Theater,Office
338,0.4623732454057804,Theme Park,Office
339,0.7795235742937231,Pool,Office
340,0.32250837607110805,Cupcake Shop,Office
341,1.3188109308873384,Pub,Neighborhood
342,11.535729629694721,Stadium,Neighborhood
343,3.133926608124332,General Entertainment,Neighborhood
344,1.6316323907074302,Coffee Shop,Neighborhood
345,1.8213952803045623,Building,Neighborhood
346,2.5422503515152393,Platform,Neighborhood
347,1.732435994362777,Plaza,Neighborhood
348,1.330919170041439,Gym,Neighborhood
349,2.265306524783344,Bridge,Neighborhood
350,1.3449569775151418,Grocery Store,Neighborhood
351,1.6544455277672547,Road,Neighborhood
352,1.2943561753031547,Residential Building (Apartment / Condo),Neighborhood
353,1.3783529854864809,Mall,Neighborhood
354,2.9482266956435006,Monument / Landmark,Neighborhood
355,1.4486717147990076,Cafe,Neighborhood
356,1.9347470240308635,Market,Neighborhood
357,1.828693308154585,Gay Bar,Neighborhood
358,2.148586866853593,Clothing Store,Neighborhood
359,2.9029247701773384,Performing Arts Venue,Neighborhood
360,2.0122958054080193,Flea Market,Neighborhood
361,1.6706565097429575,History Museum,Neighborhood
362,2.0402477060024102,Scenic Lookout,Neighborhood
363,2.1458518567210727,Art Museum,Neighborhood
364,1.5644362140844386,Bar,Neighborhood
365,2.08474769962616,Department Store,Neighborhood
366,1.6684211693487483,Bus Line,Neighborhood
367,2.5742174597242986,Music Venue,Neighborhood
368,1.8740253816153627,Bus Station,Neighborhood
369,3.778175292028029,Racetrack,Neighborhood
370,1.9304739388350296,Art Gallery,Neighborhood
371,2.8912496004641017,Train,Neighborhood
372,4.5723251915500125,Athletic & Sport,Neighborhood
373,1.714962859020608,Electronics Store,Neighborhood
374,1.7956366966390809,Fast Food Restaurant,Neighborhood
375,2.071157947786644,General Travel,Neighborhood
376,2.0630482569598816,Soccer Stadium,Neighborhood
377,1.4932889006226178,Other Great Outdoors,Neighborhood
378,2.046467825830488,Theater,Neighborhood
379,1.6246540007234638,Italian Restaurant,Neighborhood
380,0.9474377057026848,Airport Terminal,Neighborhood
381,1.1883595004484162,Church,Neighborhood
382,1.8221920727772505,Garden,Neighborhood
383,6.010702403264188,Tennis Court,Neighborhood
384,1.6130797459239656,Nightclub,Neighborhood
385,3.661355327903415,Science Museum,Neighborhood
386,1.0470631775000554,College Residence Hall,Neighborhood
387,1.5811760476704235,Sandwich Place,Neighborhood
