Venue ID,Latitude,Longitude,Category,MainCategory
4dc06e4243a147cd6ed91407,51.516534,-0.133553,Building,Professional & Other Places
4f83fbd5e4b0107aa1b1b2f9,51.589702,-0.136024,College Classroom,College & University
4f9807b8e4b012474d42f66f,51.529154999999996,-0.089975,Building,Professional & Other Places
4b64322bf964a5208ca32ae3,51.53850300000001,-0.194166,Miscellaneous Shop,Shop & Service
4be572c12457a5939e74ab15,51.506419,-0.124446,Plaza,Outdoors & Recreation
4bf63753004ed13a922342a0,51.500177,-0.16309500000000002,Clothing Store,Shop & Service
4fc8e0bbe4b0f2cf9e33a728,51.539728000000004,-0.19584300000000002,Electronics Store,Shop & Service
4becf62c91380f4719529f18,51.375734,-0.103799,Light Rail,Travel & Transport
4b54b21af964a52090c727e3,51.491802,-0.224332,Pub,Nightlife Spot
4f740cb6e4b02d0478074e22,51.5157,-0.139453,Sandwich Place,Food
4c6bd653d68a9c747a13636b,51.51294,-0.14088,Sandwich Place,Food
4bb5aa3fef159c7434f874f7,51.502494,-0.106893,Office,Professional & Other Places
4e89fc3bb8038c1397b29e2a,51.54197,-0.0036030000000000003,Gift Shop,Shop & Service
4c7e11f0d598a09391b4c462,51.495359,-0.187277,Coffee Shop,Food
4b5a4790f964a520c0b928e3,51.494696999999995,-0.19286199999999998,Hotel,Travel & Transport
4c1f36c7b4e62d7f9e4adf93,51.527706,-0.079908,Event Space,Event
4babd907f964a520dace3ae3,51.389448,-0.14298,Light Rail,Travel & Transport
4db2e9fe4df05e5aaabe77b9,51.4589,-0.44632799999999995,Parking,Professional & Other Places
4f5a72aee4b01f8f4b058226,51.510837,-0.129973,American Restaurant,Food
4acdc47cf964a520f9cc20e3,51.464388,-0.163003,Bar,Nightlife Spot
4bf6a7789abec9b6ac2a26e8,51.614868,-0.275715,Ice Cream Shop,Food
4c29af559fb5d13aca809b57,51.516541,-0.068064,General College & University,College & University
4ff4752be4b055f895f06376,51.648433000000004,-0.147758,Butcher,Shop & Service
4d2ac93cebacb1f7c16e0650,51.421014,-0.152342,Bus Line,Travel & Transport
4ac518d3f964a5204fa720e3,51.516737,-0.117798,Museum,Arts & Entertainment
4b266443f964a520ec7a24e3,51.493076,-0.224175,Pub,Nightlife Spot
4b43b26df964a520bce625e3,51.50298,-0.108018,Indian Restaurant,Food
4f1dc406e4b0352910a95503,51.509674,-0.13505899999999998,Home (private),Residence
4e693a3b1fc740fae4307330,51.499102,-0.081062,Clothing Store,Shop & Service
4fef48f5e4b021c91c3068a7,51.482898,-0.213439,Pub,Nightlife Spot
4ad33c22f964a52077e320e3,51.502168,-0.10451500000000001,Bar,Nightlife Spot
4afa7bebf964a520f41722e3,51.446813,-0.14895899999999998,Pub,Nightlife Spot
4b811aadf964a520e89630e3,51.521358,-0.15717899999999999,Fast Food Restaurant,Food
4b574929f964a520592f28e3,51.498328,-0.135524,Office,Professional & Other Places
4bb225fcf964a52087bd3ce3,51.497849,-0.196286,Molecular Gastronomy Restaurant,Food
4ff48d7ee4b021ccc68347c8,51.456878,-0.075165,Turkish Restaurant,Food
4ac518d8f964a52075a820e3,51.511802,-0.12035,American Restaurant,Food
4b84304bf964a520702631e3,51.511241999999996,-0.187247,Middle Eastern Restaurant,Food
4bed39f46e8c20a17e047061,51.547348,-0.18013800000000002,Pizza Place,Food
4c372fad0a71c9b6a2523ec9,51.532075,-0.125879,Bakery,Food
4f92a52be4b0c03d29d936ad,51.517996000000004,-0.080104,Beer Garden,Nightlife Spot
4fcac687e4b039f7d3eac4d5,51.583334,-0.10005399999999999,Home (private),Residence
4c12bba4a1010f47876a4918,51.531648,-0.126025,Grocery Store,Shop & Service
4b5f70caf964a5207fba29e3,51.520243,-0.07447000000000001,Pub,Nightlife Spot
4ae9ddcaf964a52020b721e3,51.513926,-0.130723,Nightclub,Nightlife Spot
4dfcb600b0fb84d7ace0fdb6,51.434661,-0.213538,Sporting Goods Shop,Shop & Service
4cc52bfcd43ba143ccd96bf8,51.525442,-0.077692,Restaurant,Food
4e3af32fa809ec55444205ef,51.553931,-0.256328,Portuguese Restaurant,Food
4c016698cebfef3b8e3e97fd,51.577015,0.066791,Chinese Restaurant,Food
4e21be9862e1964dbb6a25a4,51.445725,-0.20527600000000001,Movie Theater,Arts & Entertainment
4bfd66d6bf6576b09739adb8,51.63952000000001,-0.304627,Park,Outdoors & Recreation
4af32accf964a5205deb21e3,51.461441,-0.216888,Pub,Nightlife Spot
4f1eabb0e4b07fde7ebdc330,51.652753000000004,-0.080457,Mexican Restaurant,Food
4bd76432e914a5933d2351fa,51.53332,-0.134068,Pub,Nightlife Spot
4b5336cff964a520979227e3,51.513478000000006,-0.123331,French Restaurant,Food
4bdad7a963c5c9b662242568,51.515446999999995,-0.150829,Burger Joint,Food
4b54b49af964a52017c827e3,51.546766999999996,-0.098811,Thai Restaurant,Food
4d5aa2744f9bcbff2fa3063a,51.539716,0.080574,Train Station,Travel & Transport
4e9849f80aafaa1ef9182d8a,51.51175900000001,-0.12728699999999998,Italian Restaurant,Food
4fde40fae4b09d4fccdd2851,51.376022999999996,-0.092477,Moving Target,Travel & Transport
4b7d4e84f964a52065b72fe3,51.505858,-0.226336,Train,Travel & Transport
4de614bf7d8b53987c577abf,51.532661,-0.055802,Residential Building (Apartment / Condo),Residence
4b104849f964a520f56c23e3,51.464935,-0.130125,Indian Restaurant,Food
4c2d265e260bc9289f8a19d3,51.48810200000001,-0.167304,Nightclub,Nightlife Spot
4af5c68ff964a520abfc21e3,51.506926,-0.009484000000000001,Fast Food Restaurant,Food
4c8f67c7ad70a143162c910f,51.512617999999996,-0.125176,Clothing Store,Shop & Service
4b031ddaf964a520c64c22e3,51.516995,-0.177326,Drugstore / Pharmacy,Shop & Service
4ff535e1e4b0cfb36eccf782,51.556105,-0.06924,Factory,Professional & Other Places
4f05827c29c22bbefed84cd3,51.506367,-0.12443,Salon / Barbershop,Shop & Service
4ff0b78ce4b071c6694fb723,51.478221999999995,-0.017575,Home (private),Residence
4fed7a72e4b072533f1741fd,51.461594,-0.44638100000000003,Plane,Travel & Transport
4ff54c24e4b0208917b213f1,51.510555,-0.0912,Office,Professional & Other Places
4bf0db4024f020a1cb8c684f,51.405604,0.057507,Train Station,Travel & Transport
4fd8b19f6d86b976515664b0,51.523984999999996,-0.081764,Tech Startup,Professional & Other Places
4cb72d6056fca1cdb8a65b18,51.526383,-0.131184,Law School,College & University
4d67a1be709bb60c96dbab14,51.512962,-0.041113,Office,Professional & Other Places
4bbb0a8453649c74839a49fb,51.362423,-0.193173,Coffee Shop,Food
4af31d5df964a520c9ea21e3,51.492265,-0.278199,Hotel,Travel & Transport
4c73ee97604a3704cb817e49,51.483149,-0.325671,Hardware Store,Shop & Service
4e55923445dd0a4826e863d6,51.514274,-0.150275,Residential Building (Apartment / Condo),Residence
4b9e159df964a520c3c936e3,51.519983,-0.170578,Police Station,Professional & Other Places
4ac518d2f964a52012a720e3,51.549253,-0.053362,Church,Professional & Other Places
4da0dbfab1c937043804c1a1,51.446128,-0.122643,Building,Professional & Other Places
4e833ca48b81f6ea6f5e9406,51.499668,-0.126139,Government Building,Professional & Other Places
4ff57115e4b07fe9456b2298,51.550140999999996,-0.052570000000000006,Office,Professional & Other Places
4b853331f964a520735031e3,51.486374,-0.321646,Wine Bar,Nightlife Spot
4ac518f8f964a520d2af20e3,51.463771,-0.308936,Park,Outdoors & Recreation
4afad23cf964a520d21822e3,51.471001,-0.320769,Pub,Nightlife Spot
4b5888eef964a5209f5c28e3,51.469258,-0.322837,Pub,Nightlife Spot
4ac518b6f964a52006a120e3,51.514069,-0.127083,Hotel,Travel & Transport
4ac518ebf964a52045ac20e3,51.528046,-0.083464,Theater,Arts & Entertainment
4ac518dbf964a520faa820e3,51.515052000000004,-0.150531,French Restaurant,Food
4bc5dcb0ccbcef3b2310e7d2,51.519728,-0.147136,Medical Center,Professional & Other Places
4b49e30af964a520647526e3,51.467601,0.008214,Restaurant,Food
4b5b1540f964a520bde228e3,51.518231,-0.07697799999999999,Art Gallery,Arts & Entertainment
4c852ad8d6ebbfb73cf45da4,51.510706,-0.042272000000000004,General Entertainment,Arts & Entertainment
4b671fdaf964a520473c2be3,51.4924,-0.2335,Movie Theater,Arts & Entertainment
4e0f1e1b62843e04afb1e59c,51.445677,-0.329434,Butcher,Shop & Service
4b7c7460f964a52083942fe3,51.527677000000004,-0.190109,Pizza Place,Food
4acdb974f964a520d2cc20e3,51.53237100000001,-0.12244300000000001,Coworking Space,Professional & Other Places
4ff58132e4b03e2957312bc0,51.50018,-0.077289,Conference Room,Professional & Other Places
4ff581c5e4b038644a95cba9,51.494885,-0.13079200000000002,Salad Place,Food
4c8cf7b85e048cfa7a50d1cd,51.534921000000004,-0.104151,Kids Store,Shop & Service
4bb06c82f964a52006453ce3,51.502251,-0.100079,Courthouse,Professional & Other Places
4fc63ea5e4b0861ffaed5dbc,51.52629500000001,-0.083037,Plaza,Outdoors & Recreation
4acfb16af964a52061d520e3,51.516484999999996,-0.10256099999999999,Japanese Restaurant,Food
4af190fdf964a52065e121e3,51.49395,-0.133276,Office,Professional & Other Places
4e0cfbd41fc77d50f13aa527,51.405056,-0.29941999999999996,Bar,Nightlife Spot
4cd46099a5b3468873968750,51.521432,-0.10174,Scandinavian Restaurant,Food
4e357cedc65b2313e28db094,51.395137,-0.299501,Convenience Store,Shop & Service
4eaac5de4901584489a44a64,51.39526400000001,-0.299381,Clothing Store,Shop & Service
4d4ac6865129a35d573a47ac,51.519193,-0.07173,Fried Chicken Joint,Food
4c95bad001dd76b073bebe48,51.398402000000004,-0.148401,Park,Outdoors & Recreation
4aceff2cf964a5203cd220e3,51.52554,-0.088964,Post Office,Professional & Other Places
4b7bb659f964a5209d6b2fe3,51.515152,-0.1104,College Library,College & University
4bf649ac5e800f476918e7d4,51.51188300000001,-0.130961,Chinese Restaurant,Food
4e776e72ae60c32851fe3b4c,51.519501,-0.135852,Tech Startup,Professional & Other Places
4ff596c7e4b01992a9eeb5ea,51.517178,-0.139355,Building,Professional & Other Places
4cd01e0a7561236a7e502af3,51.507173,-0.221275,Lingerie Store,Shop & Service
4c1bb11cb4e62d7f0aced993,51.51275,-0.124019,Clothing Store,Shop & Service
4ac518c6f964a5201ea520e3,51.524758,-0.186169,Cafe,Food
4c39cbdf18e72d7f4fb71af5,51.467791999999996,-0.221631,Cosmetics Shop,Shop & Service
4c1f203863750f47a9b4ba67,51.513056,-0.150828,Coffee Shop,Food
4e7a15d4fa7600c1002ff921,51.586932,-0.22991,College & University,College & University
4bc72562af07a593a8927e2d,51.493384999999996,-0.182363,Bank,Shop & Service
4bb306e34019a5930e7f37b8,51.518704,-0.180287,Office,Professional & Other Places
4ad06911f964a520fcd720e3,51.472138,-0.165415,Pub,Nightlife Spot
4cd40944baf2f04d8e05b2a3,51.504028999999996,-0.14894100000000002,Coworking Space,Professional & Other Places
4e7df71cf790a2e115f4c323,51.542941,-0.0045780000000000005,Sporting Goods Shop,Shop & Service
4ce42236bebd3704ca48a4a0,51.514979,-0.143761,Accessories Store,Shop & Service
4dda1ca9d4c05d5097291eaf,51.480089,-0.411675,Office,Professional & Other Places
4b73cd00f964a5204dbc2de3,51.527107,-0.133652,Office,Professional & Other Places
4baaa7f4f964a5205b7d3ae3,51.547055,-0.191718,Neighborhood,Outdoors & Recreation
4b1e5499f964a520d41824e3,51.514137,-0.116375,Pub,Nightlife Spot
4f030b5c77c885c338a519a2,51.496868,-0.155525,Hotel,Travel & Transport
4b5c4cd8f964a520282a29e3,51.497336,-0.13587,Cafe,Food
4b8181ccf964a52014ab30e3,51.413742,-0.288992,Beer Garden,Nightlife Spot
4eaa82575c5cf8848a44edf7,51.412637,-0.287028,Dessert Shop,Food
4e02fb2d18a819eb5965da61,51.412689,-0.289344,School,Professional & Other Places
4bc721f18b7c9c74f2d135cf,51.495145,-0.183131,Post Office,Professional & Other Places
4e1019517d8b4d5613cf3755,51.510996,-0.07821900000000001,Cafe,Food
4f831c0ae4b06fa518cbd42e,51.512276,-0.128505,Snack Place,Food
4e8c7fe5f790db5ec3b4369e,51.542787,-0.004314,Ice Cream Shop,Food
4fef1bcfe4b0fbda240b506e,51.512168,-0.12196199999999999,Bar,Nightlife Spot
4be54775910020a1b9c6d214,51.483033,-0.177454,Cosmetics Shop,Shop & Service
4c7a39ab2d3ba14373ba90d0,51.506606,-0.22329899999999997,Department Store,Shop & Service
4ac518bdf964a520ada220e3,51.514965999999994,-0.12378,Cafe,Food
4cb0de00babebfb73a23a3ab,51.423484,-0.066605,Garden,Outdoors & Recreation
4ea8021c8231a8f6a1adc8ae,51.463252000000004,-0.404819,Video Store,Shop & Service
4ee082c00e01452f92587645,51.459987,-0.409984,Fish Market,Shop & Service
4bddb2bdbe5120a1d27afe70,51.628194,-0.040083,Multiplex,Arts & Entertainment
4bc1dded920eb7134c371b2c,51.515719,-0.070395,Fried Chicken Joint,Food
4bed178b91380f47056b9f18,51.530302,-0.256509,Office,Professional & Other Places
4beab17162c0c928911ce1d4,51.503116999999996,-0.110924,Grocery Store,Shop & Service
4e0dcc411838f62321be1a59,51.516404,-0.088298,Building,Professional & Other Places
4b7c5abcf964a5204d8e2fe3,51.517410999999996,-0.10623699999999996,Italian Restaurant,Food
4dcef239b0fb25f6e3519724,51.518611,-0.171318,Bar,Nightlife Spot
4fe58804e4b0227203dcaeac,51.528147,-0.11627799999999999,Art Gallery,Arts & Entertainment
4d77742da5d6ba7afabbf460,51.325587,-0.08945700000000001,High School,Professional & Other Places
4b531230f964a520138e27e3,51.465027,-0.263656,Pizza Place,Food
4acf9f24f964a52004d520e3,51.510973,-0.131664,Pub,Nightlife Spot
4fb67af3e4b014d752c9b6c7,51.518731,-0.121483,Pub,Nightlife Spot
4e7bb89ee4cd343be604455f,51.52248400000001,-0.079376,Speakeasy,Nightlife Spot
4b19847ff964a520bade23e3,51.51807700000001,-0.141428,Art Gallery,Arts & Entertainment
4eaef7a39adff29daeac2466,51.46201,-0.115327,Bus Line,Travel & Transport
4da608b46a23f2e804ff7270,51.509752,-0.333908,Church,Professional & Other Places
4bbe1dfc0ec69c74a8da5559,51.50809,-0.10832699999999999,Art Gallery,Arts & Entertainment
4d42b5d7f2a6a093fc5dd968,51.513219,-0.08897200000000001,Restaurant,Food
4fec9fece4b04783e384e6ba,51.5137,-0.126863,Theater,Arts & Entertainment
4c6269e886b6be9a40048c34,51.499846999999995,-0.130985,Coffee Shop,Food
4c864dde47cc224b1d22a89f,51.499697,-0.132011,Government Building,Professional & Other Places
4be5ba475254d13a218e60e1,51.509791,-0.080252,Pizza Place,Food
4d2f3ace4377224bc0801538,51.539845,-0.144175,Bar,Nightlife Spot
4bb8a8727421a59386f3c140,51.623587,-0.279634,Park,Outdoors & Recreation
4dd199c5d4c0febf0fd338a8,51.530131,-0.12403099999999999,Hotel,Travel & Transport
4ff02e3ce4b030985567c4f6,51.48134,-0.022207,Other Great Outdoors,Outdoors & Recreation
4bf96cce8d30d13a722d0218,51.51733400000001,-0.171819,Middle Eastern Restaurant,Food
4be83bcfee96c928fcd2fdbf,51.515629,-0.088979,Bar,Nightlife Spot
4adf0fabf964a520577721e3,51.520497,-0.135325,Pub,Nightlife Spot
4e74d848483b0cf5ec794bdf,51.542684,-0.007295999999999999,Bowling Alley,Arts & Entertainment
4b1452e1f964a52031a123e3,51.449222,-0.33189,Pub,Nightlife Spot
4ac518e5f964a520f4aa20e3,51.512018,-0.138508,Korean Restaurant,Food
4b5b46c2f964a520b0f028e3,51.502884,-0.19128499999999998,Restaurant,Food
4ff5eb32e4b0fecb253b913b,51.52294600000001,0.022483000000000003,Chinese Restaurant,Food
4b3334e1f964a5201f1825e3,51.505395,-0.090117,Wine Bar,Nightlife Spot
4e0dfc8a62e1d5a30cfc7684,51.50165,-0.218225,Residential Building (Apartment / Condo),Residence
4ac518e2f964a52084aa20e3,51.538494,-0.102658,Thai Restaurant,Food
4c862eea51ada1cde1973d10,51.515018,-0.091601,Winery,Professional & Other Places
4ac518cff964a5204ea620e3,51.483661,-0.258651,Other Great Outdoors,Outdoors & Recreation
4b2a77acf964a520bca924e3,51.511875,-0.13339600000000001,Pub,Nightlife Spot
4bb47272737d76b0ab613b7c,51.384745,-0.26114,Train Station,Travel & Transport
4ff44040e4b0484031ec8c3d,51.509469,-0.309733,Bar,Nightlife Spot
4baf7a97f964a5202e033ce3,51.540836999999996,-0.157553,Italian Restaurant,Food
4c1d3ec2b306c928cd4165b7,51.42543,-0.2192,Lounge,Nightlife Spot
4b215793f964a520603a24e3,51.518151,-0.079823,Pub,Nightlife Spot
4d9cd929a1ec8cfa6f48f549,51.526416,-0.078486,Nightclub,Nightlife Spot
4ff56637e0e2eec02e9f41f0,51.50490900000001,-0.09640900000000001,Coworking Space,Professional & Other Places
4daf305b43a1e3d9e64083a5,51.473187,-0.009228,Scenic Lookout,Event
4e7af04a775b9c9b501e2479,51.51509,-0.081104,Coworking Space,Professional & Other Places
4ff60922e4b033b23b023f26,51.497316,-0.035423,Chinese Restaurant,Food
4ac518d5f964a52015a820e3,51.515644,-0.205906,Italian Restaurant,Food
4bfa15fd4a67c928a6dc27cf,51.50317800000001,-0.020006,Office,Professional & Other Places
4ac518c2f964a520f0a320e3,51.512231,-0.12206800000000001,Cocktail Bar,Nightlife Spot
4eb55eeae30006eb12161d81,51.514773999999996,-0.180549,Park,Outdoors & Recreation
4ac518b8f964a5207da120e3,51.528615,-0.12315899999999999,Hotel,Travel & Transport
4cb77226f50e224bf72edffb,51.489626,-0.313283,College Residence Hall,College & University
4ed3c3db722e01c58644f605,51.494729,-0.025327000000000002,Bus Line,Travel & Transport
4ec47ee749017fff088facdd,51.527304,-0.079861,Taxi,Travel & Transport
4c0bf4cdbbc676b030534cd5,51.51648,-0.164894,Middle Eastern Restaurant,Food
4ff677d1e4b03705cdee1f52,51.48853,-0.21729,Home (private),Residence
4ff67961e4b03e29579f328b,51.474578,-0.44872700000000004,Plane,Travel & Transport
4fae4f2de4b08a2bb94962aa,51.370445000000004,-0.364291,Neighborhood,Outdoors & Recreation
4f6e1945e4b05c9c2b7be475,51.487869,-0.149281,Residential Building (Apartment / Condo),Residence
4b4aef0af964a520f68f26e3,51.379781,-0.281109,Building,Professional & Other Places
4c988c2705a1b1f7d91b8e53,51.411155,0.066957,Scenic Lookout,Event
4b2f7937f964a5209beb24e3,51.46921500000001,-0.366555,Office,Professional & Other Places
4ff69df0e4b048eef783fe8a,51.535512,-0.10653499999999999,Art Gallery,Arts & Entertainment
4c55880b06901b8def29a34d,51.498956,-0.14341900000000002,Italian Restaurant,Food
4fb22a7de4b010d66eaca6d2,51.537599,-0.099905,Coffee Shop,Food
4be68b4d2468c928a97c0143,51.506707,-0.090201,Coffee Shop,Food
4bac6ed1f964a520e4f43ae3,51.504068,-0.018389,Office,Professional & Other Places
4b815214f964a520549f30e3,51.469862,-0.46415100000000004,Airport Gate,Travel & Transport
4c35d717a0ced13aae601a6e,51.399167999999996,-0.09568600000000001,Fast Food Restaurant,Food
4e870d5b61afd97973bb4b36,51.503335,-0.131995,Lake,Outdoors & Recreation
4bc8f151762beee11fba3d38,51.499499,-0.079093,Hotel,Travel & Transport
4fed7399e4b09670976322e2,51.409086,-0.025304,Coffee Shop,Food
4ff6b5cae4b0734a7a6b0778,51.506814,-0.4405600000000001,Automotive Shop,Shop & Service
4c1f1f188b3aa593b90a9d5f,51.516697,-0.08744,Office,Professional & Other Places
4d64f28336a96dcb119755f4,51.521153999999996,-0.161855,Office,Professional & Other Places
4f33cd89e4b0de3f85d5290f,51.612313,-0.17597100000000002,Tech Startup,Professional & Other Places
4df3c89cc65bf55ee52d179e,51.611944,-0.17824,Middle Eastern Restaurant,Food
4c2077418b3aa593b8f79e5f,51.61332700000001,-0.175738,Gym,Outdoors & Recreation
4e1d8aa7483bbda4181c039e,51.52858300000001,-0.143538,Spa / Massage,Shop & Service
4bcda3b4937ca5932c01ad92,51.517796999999995,-0.155568,Office,Professional & Other Places
4cd99a031647a093d3dee74c,51.518524,-0.081587,Platform,Travel & Transport
4ff6c569e4b054fbaa36387f,51.44905900000001,-0.144149,Residential Building (Apartment / Condo),Residence
4ac518ecf964a5208eac20e3,51.510545,-0.138518,Clothing Store,Shop & Service
4dfb89acd22d56d1ebaf8668,51.520303999999996,-0.10342,Bar,Nightlife Spot
4b8e3181f964a520021b33e3,51.494178999999995,-0.158217,Boutique,Shop & Service
4d2ccca5762fa143b10f7364,51.507259999999995,-0.268882,Gym,Outdoors & Recreation
4be2b467b02ec9b6e46d4dc0,51.504776,-0.018561,Sandwich Place,Food
4f1473a2e4b0678413c9d7e7,51.520144,-0.10928399999999999,Office,Professional & Other Places
4c4b262e46240f47666ceff2,51.524665999999996,-0.11021099999999999,Italian Restaurant,Food
4ac518f0f964a520bcad20e3,51.493241,-0.157923,Kids Store,Shop & Service
4dfeef5122713224ea8c1471,51.492112,-0.27525900000000003,Office,Professional & Other Places
4acf29caf964a5208cd220e3,51.515929,-0.10859,Restaurant,Food
4bc3433a461576b09f5a7e32,51.514051,-0.116816,College Academic Building,College & University
4c37308a93db0f470f451f92,51.508265,-0.12967599999999999,Tea Room,Food
4ecba5f20aaf5823e8b956b4,51.482317,-0.111535,General Entertainment,Arts & Entertainment
4ac518b8f964a52084a120e3,51.509671999999995,-0.130044,Hotel,Travel & Transport
4cf0251cc9af6dcbceb7907f,51.506652,-0.207616,Pizza Place,Food
4b6c5634f964a520b0312ce3,51.495742,-0.14584,Pub,Nightlife Spot
4b74070ff964a5206cc42de3,51.521454999999996,-0.11025,Falafel Restaurant,Food
4fbcdb0de4b092db92044f23,51.531911,-0.12393900000000001,Travel Lounge,Travel & Transport
4ff6dda0e4b04f7677b2f76c,51.529864,0.023219,Salon / Barbershop,Shop & Service
4bb0a06af964a52065503ce3,51.514696,-0.133193,Sandwich Place,Food
4ff6dfabe4b003534bdd6704,51.529813,0.023521,Fast Food Restaurant,Food
4bd5d85ccfa7b713138826da,51.523447,-0.08318099999999999,Tech Startup,Professional & Other Places
4e00627288776240d3f194f0,51.528859000000004,-0.132351,Office,Professional & Other Places
4c7e92d1d860b60cba515e9d,51.510197999999995,-0.12209300000000001,Bank,Shop & Service
4beffdebc601a5935323c3d1,51.513856,-0.151092,Dessert Shop,Food
4f176302e4b0fc845259dc72,51.513753,-0.157743,Plaza,Outdoors & Recreation
4bc8f12b762beee107ba3d38,51.495257,-0.179231,Hotel,Travel & Transport
4beffaadd4f70f478552390f,51.506559,-0.22009099999999998,Jewelry Store,Shop & Service
4b193b06f964a5209fd923e3,51.514012,-0.111126,Argentinian Restaurant,Food
4c7f554fd51ea143cc5e5a9f,51.513595,-0.117721,Coffee Shop,Food
4d62b4ff29ef236a9af7be59,51.516433,-0.176629,Bar,Nightlife Spot
4ff413b4e4b01992a94f4316,51.508364,-0.158712,Music Venue,Arts & Entertainment
4b0a91fcf964a5202f2523e3,51.512021999999995,-0.146603,Coworking Space,Professional & Other Places
4dc1983d1f6e7441cf51b60c,51.48804000000001,-0.178582,Garden,Outdoors & Recreation
4bb0eb03f964a520fc693ce3,51.519994,-0.1258,Hotel,Travel & Transport
4bc2d28eb492d13a1afca760,51.509944,-0.072141,Office,Professional & Other Places
4eda377c722e1da301fe2610,51.511961,-0.123124,Farmers Market,Shop & Service
4b87f695f964a5207ed531e3,51.558153000000004,-0.335427,Eastern European Restaurant,Food
4e6f67dab9933190ed7e2b2e,51.493021999999996,-0.17967,Student Center,College & University
4ba9b5d6f964a52038353ae3,51.448008,-0.41074399999999994,Bus Station,Travel & Transport
4bcc0db8511f95213d73b2c7,51.498523999999996,-0.025800999999999998,Doctor's Office,Professional & Other Places
4cffb1686edfa09352320815,51.460817,-0.44588599999999995,Plane,Travel & Transport
4f953cfde5e828f50a4e42c3,51.506953,-0.14694200000000002,Bar,Nightlife Spot
4ff70d05e4b0f08304d888ce,51.523012,-0.158056,Coworking Space,Professional & Other Places
4b0ae831f964a520d22923e3,51.53015300000001,-0.119192,Pub,Nightlife Spot
4c1936426a21c9b63135ca97,51.510304999999995,-0.086426,Bar,Nightlife Spot
4e77533ed1643f93b2bf9334,51.513771999999996,-0.186864,Salon / Barbershop,Shop & Service
4fd9cfe2e4b04a33846685bd,51.593897999999996,-0.029417000000000002,Home (private),Residence
4d30658682fd5481c3ceb2a8,51.514263,-0.109423,Restaurant,Food
4ce66fcb0f196dcb155337ae,51.553682,-0.293088,Miscellaneous Shop,Shop & Service
4adb2903f964a520992421e3,51.513718,-0.12745599999999999,Clothing Store,Shop & Service
4f8187ffe4b0e533ad57df21,51.502786,0.011115,Moving Target,Travel & Transport
4ba12f1df964a520d79f37e3,51.409355,-0.30635100000000004,Pub,Nightlife Spot
4c92b548911b8cfacdc7efb5,51.431751,-0.102875,Performing Arts Venue,Arts & Entertainment
4b7c5fe8f964a520908f2fe3,51.444625,-0.20669099999999999,Deli / Bodega,Food
4ac518e9f964a520beab20e3,51.495952,-0.126932,Concert Hall,Arts & Entertainment
4bd1e61ab221c9b6d874d6d0,51.429445,-0.32303699999999996,Pub,Nightlife Spot
4b2ab1a1f964a520cdad24e3,51.511557,-0.131778,Chinese Restaurant,Food
4b619964f964a52082192ae3,51.445663,-0.165653,Pub,Nightlife Spot
4e870f382c5b5c22b07c27a9,51.513488,-0.24976700000000002,Furniture / Home Store,Shop & Service
4cd1d93348b83704755efbde,51.509751,-0.005864,Home (private),Residence
4ad21a3af964a52063df20e3,51.541905,-0.138445,American Restaurant,Food
4b44bcb0f964a520bffa25e3,51.416184,-0.284033,Pub,Nightlife Spot
4d9a09c0744f3704caa61558,51.505601,-0.085591,Italian Restaurant,Food
4f5367b2e4b0d9ab7b7af93f,51.44670900000001,-0.005850999999999999,Home (private),Residence
4ff73d29e4b045d12e31de0d,51.617940000000004,-0.1093,Italian Restaurant,Food
4bba0f0fb35776b0d274ca01,51.604185,-0.173678,Burrito Place,Food
4b69d94df964a520fab72be3,51.456379999999996,-0.308773,Italian Restaurant,Food
4b104518f964a520be6c23e3,51.564665999999995,-0.10501400000000001,Korean Restaurant,Food
4c99e97b80958cfadaf93dd4,51.511998,-0.129669,Chinese Restaurant,Food
4ac518eaf964a52005ac20e3,51.477743,-0.02743,Performing Arts Venue,Arts & Entertainment
4b3a4287f964a520256325e3,51.476574,-0.009712,Pub,Nightlife Spot
4f575ef2e4b08705cd6ea55c,51.51513,-0.165223,Restaurant,Food
4bd964170115c9b64d1a7780,51.445865999999995,-0.125387,Fast Food Restaurant,Food
4b50c2f9f964a5204d3127e3,51.514216999999995,-0.319294,Pub,Nightlife Spot
4bfd7e74bf6576b0505cadb8,51.475464,-0.21456399999999998,Argentinian Restaurant,Food
4b2aa3e9f964a520caac24e3,51.51906500000001,-0.07171799999999999,Indian Restaurant,Food
4f117e1ee4b0253d4cbca1ed,51.516107,-0.267627,Middle Eastern Restaurant,Food
4c41bd8dda3dc928274cc9b9,51.434946000000004,-0.160946,Indian Restaurant,Food
4ff74ecde4b0fe7c211958e7,51.613801,-0.094848,Other Great Outdoors,Outdoors & Recreation
4e28094a483baa8651511aa2,51.575895,0.065967,Middle Eastern Restaurant,Food
4ba3e3d2f964a520916a38e3,51.546028,-0.151126,Music Venue,Arts & Entertainment
4bf854b38d30d13afa950018,51.529571000000004,-0.07477400000000001,Bar,Nightlife Spot
4bf59b06bfeac928facf9236,51.457701,0.010795,Thai Restaurant,Food
4b0c7433f964a520903d23e3,51.541598,-0.14677,Asian Restaurant,Food
4ced7171f368b1f732fd7af7,51.411716999999996,-0.304684,Department Store,Shop & Service
4c3e13d26faac9b6c6b70d76,51.516394,-0.164221,Middle Eastern Restaurant,Food
4cea665ffe90a35d87794d0e,51.391931,-0.038207,Road,Travel & Transport
