,User ID,Venue ID,UTC time,Timezone offset,Latitude,Longitude,Category,City,TimeStamp,Date
209792,97927,4b5cb25af964a5200c3f29e3,Thu Aug 09 14:51:46 +0000 2012,60,51.511106,-0.139561,Vegetarian / Vegan Restaurant,London,1344523906.0,2012-08-09 14:51:46
270606,207401,4f6c5507121d7483f0ac8610,Thu Aug 09 14:52:18 +0000 2012,60,51.507241,-0.158374,General Entertainment,London,1344523938.0,2012-08-09 14:52:18
266515,21138,4c5459461b46c9b62e1571ce,Thu Aug 09 14:52:53 +0000 2012,60,51.513659,-0.128143,Bookstore,London,1344523973.0,2012-08-09 14:52:53
128426,93838,4b27a391f964a5200a8824e3,Thu Aug 09 14:54:36 +0000 2012,60,51.539636,-0.013175,Stadium,London,1344524076.0,2012-08-09 14:54:36
128427,18489,4b27a391f964a5200a8824e3,Thu Aug 09 14:59:43 +0000 2012,60,51.539636,-0.013175,Stadium,London,1344524383.0,2012-08-09 14:59:43
273706,65961,4e6fb499a809952e23fc53b5,Thu Aug 09 15:02:23 +0000 2012,60,51.543167,-0.007101000000000001,Camera Store,London,1344524543.0,2012-08-09 15:02:23
245749,63340,4ba626c8f964a520643739e3,Thu Aug 09 15:03:51 +0000 2012,60,51.560923,-0.098349,Pub,London,1344524631.0,2012-08-09 15:03:51
267364,132326,4fdb7842e4b03d02686667c9,Thu Aug 09 15:04:14 +0000 2012,60,51.547643,-0.023365,Office,London,1344524654.0,2012-08-09 15:04:14
61435,202377,4ae5b238f964a52087a121e3,Thu Aug 09 15:05:08 +0000 2012,60,51.514351,-0.152693,Department Store,London,1344524708.0,2012-08-09 15:05:08
271992,22061,50128ec5e4b020985b202653,Thu Aug 09 15:06:36 +0000 2012,60,51.506949,-0.13203399999999998,General Entertainment,London,1344524796.0,2012-08-09 15:06:36
273707,166257,4b62e421f964a52082572ae3,Thu Aug 09 15:09:00 +0000 2012,60,51.52521,-0.099475,Office,London,1344524940.0,2012-08-09 15:09:00
135759,87455,4ace3173f964a520f9ce20e3,Thu Aug 09 15:11:59 +0000 2012,60,51.515201,-0.141811,Subway,London,1344525119.0,2012-08-09 15:11:59
96329,122360,4bb44578643cd13ab492395c,Thu Aug 09 15:13:28 +0000 2012,60,51.50715,-0.141824,Hotel,London,1344525208.0,2012-08-09 15:13:28
16642,264250,4ac518f6f964a52050af20e3,Thu Aug 09 15:15:05 +0000 2012,60,51.508075,-0.124583,Train Station,London,1344525305.0,2012-08-09 15:15:05
226108,26694,4e33f13062845cff5a443d8d,Thu Aug 09 15:15:54 +0000 2012,60,51.487517,-0.036653,Automotive Shop,London,1344525354.0,2012-08-09 15:15:54
124703,93045,4cb578923ac93704136acc0a,Thu Aug 09 15:19:30 +0000 2012,60,51.548525,-0.013938999999999998,Basketball Stadium,London,1344525570.0,2012-08-09 15:19:30
268298,222430,50003cffe4b0c955573d6cb9,Thu Aug 09 15:23:49 +0000 2012,60,51.501245,-0.129406,Building,London,1344525829.0,2012-08-09 15:23:49
128428,57799,4b27a391f964a5200a8824e3,Thu Aug 09 15:24:46 +0000 2012,60,51.539636,-0.013175,Stadium,London,1344525886.0,2012-08-09 15:24:46
121919,107602,4beeba113686c9b6bbd7246e,Thu Aug 09 15:28:32 +0000 2012,60,51.502092,0.008787,Pier,London,1344526112.0,2012-08-09 15:28:32
224085,245042,4c56de04d12a20a17f5865bd,Thu Aug 09 15:29:01 +0000 2012,60,51.513053,-0.304103,Department Store,London,1344526141.0,2012-08-09 15:29:01
259805,203819,4b879f8bf964a520bfc431e3,Thu Aug 09 15:29:01 +0000 2012,60,51.594101,-0.38126,Coffee Shop,London,1344526141.0,2012-08-09 15:29:01
43217,161913,4ad2ec61f964a520d2e220e3,Thu Aug 09 15:32:55 +0000 2012,60,51.485873,-0.1238,Coffee Shop,London,1344526375.0,2012-08-09 15:32:55
9266,178742,4ac518f6f964a52052af20e3,Thu Aug 09 15:34:08 +0000 2012,60,51.495359,-0.14456,Train Station,London,1344526448.0,2012-08-09 15:34:08
95630,164600,4ad8ba95f964a520161421e3,Thu Aug 09 15:35:29 +0000 2012,60,51.509998,-0.134025,Subway,London,1344526529.0,2012-08-09 15:35:29
46000,8980,4abf8c03f964a520079120e3,Thu Aug 09 15:36:39 +0000 2012,60,51.499166,-0.162885,Department Store,London,1344526599.0,2012-08-09 15:36:39
216201,75780,4c10e3106b7e2d7fef442835,Thu Aug 09 15:36:47 +0000 2012,60,51.516688,-0.130467,American Restaurant,London,1344526607.0,2012-08-09 15:36:47
149539,1022,4d338eb82e56236a6c4527b4,Thu Aug 09 15:37:14 +0000 2012,60,51.415937,-0.054288,Other Great Outdoors,London,1344526634.0,2012-08-09 15:37:14
269555,52169,4fa55ca0e4b0ddd496196161,Thu Aug 09 15:37:54 +0000 2012,60,51.541949,-0.018329,Fast Food Restaurant,London,1344526674.0,2012-08-09 15:37:54
207511,16610,4dde0cd61f6e0369473a8537,Thu Aug 09 15:38:00 +0000 2012,60,51.550865,-0.013306,Racetrack,London,1344526680.0,2012-08-09 15:38:00
192800,22061,4b5061def964a520cb2127e3,Thu Aug 09 15:38:49 +0000 2012,60,51.508369,-0.126064,Pizza Place,London,1344526729.0,2012-08-09 15:38:49
44626,245399,4c7551e63adda143e3f906af,Thu Aug 09 15:38:59 +0000 2012,60,51.541885,-0.003439,Train Station,London,1344526739.0,2012-08-09 15:38:59
229826,154542,4acdc090f964a520e9cc20e3,Thu Aug 09 15:40:30 +0000 2012,60,51.514698,-0.130076,Coffee Shop,London,1344526830.0,2012-08-09 15:40:30
192801,44949,4b5061def964a520cb2127e3,Thu Aug 09 15:41:07 +0000 2012,60,51.508369,-0.126064,Pizza Place,London,1344526867.0,2012-08-09 15:41:07
271343,61607,500d37efe4b0f6804fa85e8a,Thu Aug 09 15:43:27 +0000 2012,60,51.510457,-0.117073,Art Gallery,London,1344527007.0,2012-08-09 15:43:27
37483,24341,4c6ce8d923c1a1cd4bdf1acf,Thu Aug 09 15:47:24 +0000 2012,60,51.539075,-0.142651,Neighborhood,London,1344527244.0,2012-08-09 15:47:24
124166,210699,4ba868f3f964a52003da39e3,Thu Aug 09 15:48:59 +0000 2012,60,51.511173,-0.036864,Harbor / Marina,London,1344527339.0,2012-08-09 15:48:59
12406,245386,4af47862f964a520d6f221e3,Thu Aug 09 15:51:08 +0000 2012,60,51.517836,-0.081861,Train Station,London,1344527468.0,2012-08-09 15:51:08
273710,81673,4bc35b47abf4952187a2c393,Thu Aug 09 15:51:45 +0000 2012,60,51.528387,-0.13680699999999998,Park,London,1344527505.0,2012-08-09 15:51:45
50460,107602,4ac518eaf964a52007ac20e3,Thu Aug 09 15:51:46 +0000 2012,60,51.502852,0.003154,Music Venue,London,1344527506.0,2012-08-09 15:51:46
273711,95796,4d7dcfea3633a0936c86739d,Thu Aug 09 15:52:41 +0000 2012,60,51.498378,-0.179858,Embassy / Consulate,London,1344527561.0,2012-08-09 15:52:41
161309,160545,4ac518f7f964a520a3af20e3,Thu Aug 09 15:52:53 +0000 2012,60,51.508088,0.026307,Convention Center,London,1344527573.0,2012-08-09 15:52:53
80192,188677,4ea95d0b6d86765d4111781c,Thu Aug 09 15:54:49 +0000 2012,60,51.509083,-0.136235,Coffee Shop,London,1344527689.0,2012-08-09 15:54:49
4841,52748,4acbc300f964a52058c520e3,Thu Aug 09 15:55:16 +0000 2012,60,51.528437,-0.134025,Train Station,London,1344527716.0,2012-08-09 15:55:16
50287,1841,4bb9c73e53649c74a43948fb,Thu Aug 09 15:56:45 +0000 2012,60,51.493061,-0.22552,Pub,London,1344527805.0,2012-08-09 15:56:45
273714,81673,4eb2bbd2490126a5705a94ac,Thu Aug 09 15:57:02 +0000 2012,60,51.54238,-0.147315,Middle Eastern Restaurant,London,1344527822.0,2012-08-09 15:57:02
238116,212634,4ac518c3f964a52054a420e3,Thu Aug 09 15:57:54 +0000 2012,60,51.508861,-0.14296099999999998,American Restaurant,London,1344527874.0,2012-08-09 15:57:54
215716,55744,4debea52b3ad083a33d2bef3,Thu Aug 09 15:59:02 +0000 2012,60,51.521251,-0.109743,Pub,London,1344527942.0,2012-08-09 15:59:02
63133,95051,4adf4fb8f964a520507921e3,Thu Aug 09 16:01:00 +0000 2012,60,51.51586,-0.137844,Music Store,London,1344528060.0,2012-08-09 16:01:00
91395,18883,4acf7f88f964a5201ed420e3,Thu Aug 09 16:01:06 +0000 2012,60,51.547065,-0.180346,Subway,London,1344528066.0,2012-08-09 16:01:06
124865,242410,4ac518cef964a5201da620e3,Thu Aug 09 16:02:51 +0000 2012,60,51.537367,-0.038109,Park,London,1344528171.0,2012-08-09 16:02:51
403,11489,4e6f89aa1fc7c08369520840,Thu Aug 09 16:02:59 +0000 2012,60,51.542545,-0.004431,Coffee Shop,London,1344528179.0,2012-08-09 16:02:59
127491,181523,4df473018130cf14cc16aec3,Thu Aug 09 16:07:43 +0000 2012,60,51.542679,-0.007253,Latin American Restaurant,London,1344528463.0,2012-08-09 16:07:43
223175,235346,4e0af585d22dbfe2dd77f90e,Thu Aug 09 16:14:58 +0000 2012,60,51.516454,-0.13057,Building,London,1344528898.0,2012-08-09 16:14:58
240950,46368,506999703d7cfe42e733aea7,Thu Aug 09 16:16:34 +0000 2012,60,51.360416,-0.149937,Train Station,London,1344528994.0,2012-08-09 16:16:34
120679,160267,4e187a832271b0e971fc447d,Thu Aug 09 16:17:00 +0000 2012,60,51.526128,-0.080328,Coffee Shop,London,1344529020.0,2012-08-09 16:17:00
130200,95051,4ad45d7af964a520a5e720e3,Thu Aug 09 16:18:08 +0000 2012,60,51.515483,-0.14088,Clothing Store,London,1344529088.0,2012-08-09 16:18:08
39679,2262,4c9378ab931db713a5b0e88a,Thu Aug 09 16:19:11 +0000 2012,60,51.507354,-0.096946,Office,London,1344529151.0,2012-08-09 16:19:11
76181,96852,4ac518cdf964a520e8a520e3,Thu Aug 09 16:19:35 +0000 2012,60,51.496524,-0.176505,History Museum,London,1344529175.0,2012-08-09 16:19:35
91741,96852,4dad7fd3a86e0d401b88650d,Thu Aug 09 16:20:45 +0000 2012,60,51.495786,-0.17861400000000002,Garden,London,1344529245.0,2012-08-09 16:20:45
130671,96276,4ae187d8f964a5203b8621e3,Thu Aug 09 16:21:56 +0000 2012,60,51.41152,-0.304549,Mall,London,1344529316.0,2012-08-09 16:21:56
77883,96852,4ae2d9f8f964a5208d8f21e3,Thu Aug 09 16:23:05 +0000 2012,60,51.49681500000001,-0.171468,Art Museum,London,1344529385.0,2012-08-09 16:23:05
75067,26613,4ba6419bf964a520b23f39e3,Thu Aug 09 16:23:47 +0000 2012,60,51.511961,-0.122775,Market,London,1344529427.0,2012-08-09 16:23:47
44627,255580,4c7551e63adda143e3f906af,Thu Aug 09 16:24:53 +0000 2012,60,51.541885,-0.003439,Train Station,London,1344529493.0,2012-08-09 16:24:53
223331,19291,4fa84df3754a40bf153ac404,Thu Aug 09 16:28:32 +0000 2012,60,51.506425,-0.116268,Performing Arts Venue,London,1344529712.0,2012-08-09 16:28:32
273021,35531,501977b8e4b0e6e2da0ad292,Thu Aug 09 16:29:14 +0000 2012,60,51.519109,-0.172013,Residential Building (Apartment / Condo),London,1344529754.0,2012-08-09 16:29:14
189041,1841,4bf6cec6b182c9b67d87745a,Thu Aug 09 16:29:17 +0000 2012,60,51.497907,-0.2236,Grocery Store,London,1344529757.0,2012-08-09 16:29:17
32400,9812,4ac518f7f964a520c6af20e3,Thu Aug 09 16:31:34 +0000 2012,60,51.5312,-0.126343,Train Station,London,1344529894.0,2012-08-09 16:31:34
104226,9812,4acf786af964a520e6d320e3,Thu Aug 09 16:32:10 +0000 2012,60,51.530212,-0.123854,Subway,London,1344529930.0,2012-08-09 16:32:10
194801,235971,4b0e8094f964a520165823e3,Thu Aug 09 16:32:34 +0000 2012,60,51.52028,-0.103512,Coffee Shop,London,1344529954.0,2012-08-09 16:32:34
32401,22210,4ac518f7f964a520c6af20e3,Thu Aug 09 16:33:25 +0000 2012,60,51.5312,-0.126343,Train Station,London,1344530005.0,2012-08-09 16:33:25
273722,255260,500a99a3e4b0e68937d75fae,Thu Aug 09 16:33:32 +0000 2012,60,51.543136,-0.008615000000000001,Bakery,London,1344530012.0,2012-08-09 16:33:32
32402,232585,4ac518f7f964a520c6af20e3,Thu Aug 09 16:34:07 +0000 2012,60,51.5312,-0.126343,Train Station,London,1344530047.0,2012-08-09 16:34:07
167719,87455,4ae19c48f964a520668621e3,Thu Aug 09 16:35:17 +0000 2012,60,51.518387,-0.12598099999999998,Coffee Shop,London,1344530117.0,2012-08-09 16:35:17
137717,249966,4b34b457f964a520532825e3,Thu Aug 09 16:40:38 +0000 2012,60,51.538408,-0.016479,Stadium,London,1344530438.0,2012-08-09 16:40:38
273726,96276,4c877dcab231b60c6d9519ec,Thu Aug 09 16:43:31 +0000 2012,60,51.411453,-0.304677,Women's Store,London,1344530611.0,2012-08-09 16:43:31
38632,94100,4ad08b28f964a52064d820e3,Thu Aug 09 16:45:24 +0000 2012,60,51.507362,-0.221336,Mall,London,1344530724.0,2012-08-09 16:45:24
273728,16837,4b632772f964a520d6662ae3,Thu Aug 09 16:48:16 +0000 2012,60,51.477248,-0.28519,Pub,London,1344530896.0,2012-08-09 16:48:16
273730,13576,4d628a1c5c39b1f732db1b4a,Thu Aug 09 16:48:34 +0000 2012,60,51.492069,-0.193073,Historic Site,London,1344530914.0,2012-08-09 16:48:34
137718,105436,4b34b457f964a520532825e3,Thu Aug 09 16:48:46 +0000 2012,60,51.538408,-0.016479,Stadium,London,1344530926.0,2012-08-09 16:48:46
44907,96852,4ac518cdf964a520e9a520e3,Thu Aug 09 16:48:58 +0000 2012,60,51.497219,-0.17427,Science Museum,London,1344530938.0,2012-08-09 16:48:58
267268,96852,4f65fbd5e4b0ce431e84619a,Thu Aug 09 16:49:27 +0000 2012,60,51.497122,-0.17737999999999998,Science Museum,London,1344530967.0,2012-08-09 16:49:27
231403,115876,4fb4e624e4b03373750174d3,Thu Aug 09 16:49:50 +0000 2012,60,51.521864,-0.103355,Building,London,1344530990.0,2012-08-09 16:49:50
270911,96852,500accfae4b00d76e4b01f36,Thu Aug 09 16:50:38 +0000 2012,60,51.49722,-0.176656,Science Museum,London,1344531038.0,2012-08-09 16:50:38
122311,115876,4c8a7017e51e6dcb3afe68de,Thu Aug 09 16:50:46 +0000 2012,60,51.520307,-0.105153,Platform,London,1344531046.0,2012-08-09 16:50:46
230291,166710,4e83184449016d9ffebc4812,Thu Aug 09 16:51:08 +0000 2012,60,51.543429,-0.005742000000000001,Greek Restaurant,London,1344531068.0,2012-08-09 16:51:08
188855,222221,4c0a643c340720a1e4478693,Thu Aug 09 16:51:15 +0000 2012,60,51.46505,-0.287962,Train Station,London,1344531075.0,2012-08-09 16:51:15
83631,95051,4b7979bff964a5205ffb2ee3,Thu Aug 09 16:53:01 +0000 2012,60,51.51546,-0.14136300000000002,Clothing Store,London,1344531181.0,2012-08-09 16:53:01
103585,68872,4b6afe60f964a5204deb2be3,Thu Aug 09 16:53:35 +0000 2012,60,51.509532,-0.135511,Coffee Shop,London,1344531215.0,2012-08-09 16:53:35
238530,134229,4ada5cf0f964a520e32121e3,Thu Aug 09 17:04:06 +0000 2012,60,51.519492,-0.099006,Pub,London,1344531846.0,2012-08-09 17:04:06
28538,147369,4ac518f4f964a520daae20e3,Thu Aug 09 17:06:11 +0000 2012,60,51.514431,-0.141492,Electronics Store,London,1344531971.0,2012-08-09 17:06:11
257385,7370,4df9b7caaeb785aedbef950e,Thu Aug 09 17:06:26 +0000 2012,60,51.401047,-0.178344,Light Rail,London,1344531986.0,2012-08-09 17:06:26
70157,216890,4bc4286ff8219c746a07b710,Thu Aug 09 17:07:03 +0000 2012,60,51.50933300000001,-0.093829,Bridge,London,1344532023.0,2012-08-09 17:07:03
225501,92948,4b1407eef964a520189c23e3,Thu Aug 09 17:07:54 +0000 2012,60,51.513977,-0.103469,Train Station,London,1344532074.0,2012-08-09 17:07:54
206789,259469,4ad0dfa5f964a520a4da20e3,Thu Aug 09 17:08:29 +0000 2012,60,51.512348,-0.137436,Italian Restaurant,London,1344532109.0,2012-08-09 17:08:29
225669,202377,4ac518f3f964a520aaae20e3,Thu Aug 09 17:08:41 +0000 2012,60,51.50852,-0.142288,Men's Store,London,1344532121.0,2012-08-09 17:08:41
21159,9812,4ae83e74f964a5204bae21e3,Thu Aug 09 17:09:50 +0000 2012,60,51.516514,-0.177069,Train Station,London,1344532190.0,2012-08-09 17:09:50
171258,9812,4b11012bf964a5205d7723e3,Thu Aug 09 17:10:10 +0000 2012,60,51.51629000000001,-0.176699,Grocery Store,London,1344532210.0,2012-08-09 17:10:10
260177,160267,4fdb7c38e4b0bdf181f52326,Thu Aug 09 17:12:47 +0000 2012,60,51.523803,-0.07153,Coffee Shop,London,1344532367.0,2012-08-09 17:12:47
47529,5378,4b0c1159f964a520633623e3,Thu Aug 09 17:13:39 +0000 2012,60,51.481732,-0.191008,Soccer Stadium,London,1344532419.0,2012-08-09 17:13:39
122710,40432,4d9845a797d06ea8c124300b,Thu Aug 09 17:22:22 +0000 2012,60,51.375397,-0.060897,College Gym,London,1344532942.0,2012-08-09 17:22:22
53360,263762,4ac518cef964a520f7a520e3,Thu Aug 09 17:25:40 +0000 2012,60,51.508021,-0.076261,Castle,London,1344533140.0,2012-08-09 17:25:40
156963,123814,4eb82358be7bfc284b7111cd,Thu Aug 09 17:25:53 +0000 2012,60,51.511603,-0.089947,Gay Bar,London,1344533153.0,2012-08-09 17:25:53
273800,222430,5010492be4b0871c8a7e25ee,Thu Aug 09 17:28:14 +0000 2012,60,51.535494,-0.105768,Event Space,London,1344533294.0,2012-08-09 17:28:14
137719,210699,4b34b457f964a520532825e3,Thu Aug 09 17:28:32 +0000 2012,60,51.538408,-0.016479,Stadium,London,1344533312.0,2012-08-09 17:28:32
69592,179148,4ac518cef964a520f8a520e3,Thu Aug 09 17:29:13 +0000 2012,60,51.505764,-0.075252,Bridge,London,1344533353.0,2012-08-09 17:29:13
136743,16490,4b56dcbcf964a5205a1d28e3,Thu Aug 09 17:29:46 +0000 2012,60,51.512924,-0.140878,Coffee Shop,London,1344533386.0,2012-08-09 17:29:46
222386,38182,4e5875c614954ed2833a8bd6,Thu Aug 09 17:29:51 +0000 2012,60,51.462087,-0.115446,Bus Line,London,1344533391.0,2012-08-09 17:29:51
157789,11260,4af1b9b4f964a52085e221e3,Thu Aug 09 17:30:27 +0000 2012,60,51.491685,-0.192111,Pub,London,1344533427.0,2012-08-09 17:30:27
60790,16490,4ac518d1f964a520e6a620e3,Thu Aug 09 17:31:40 +0000 2012,60,51.515286,-0.141599,Road,London,1344533500.0,2012-08-09 17:31:40
249949,16490,4c2f245aa0ced13a9dfc0f6e,Thu Aug 09 17:32:49 +0000 2012,60,51.515632,-0.140182,Women's Store,London,1344533569.0,2012-08-09 17:32:49
273803,16490,4b9256f0f964a5201bf333e3,Thu Aug 09 17:33:14 +0000 2012,60,51.515545,-0.140534,Clothing Store,London,1344533594.0,2012-08-09 17:33:14
128429,207302,4b27a391f964a5200a8824e3,Thu Aug 09 17:34:21 +0000 2012,-240,51.539636,-0.013175,Stadium,London,1344533661.0,2012-08-09 17:34:21
64861,127020,4b4559bcf964a520190b26e3,Thu Aug 09 17:35:04 +0000 2012,60,51.542121,-0.147173,Clothing Store,London,1344533704.0,2012-08-09 17:35:04
183111,62675,4ac518b9f964a520a5a120e3,Thu Aug 09 17:37:02 +0000 2012,60,51.515648,-0.132482,Gay Bar,London,1344533822.0,2012-08-09 17:37:02
128430,147381,4b27a391f964a5200a8824e3,Thu Aug 09 17:37:11 +0000 2012,60,51.539636,-0.013175,Stadium,London,1344533831.0,2012-08-09 17:37:11
273513,252222,501e66f8e4b0d9ad7afe6c9a,Thu Aug 09 17:37:34 +0000 2012,60,51.496684,-0.210465,Bar,London,1344533854.0,2012-08-09 17:37:34
266177,38182,4c317dc466e40f47e327c58b,Thu Aug 09 17:38:14 +0000 2012,60,51.500054,-0.11266,Bus Line,London,1344533894.0,2012-08-09 17:38:14
271344,154542,500d37efe4b0f6804fa85e8a,Thu Aug 09 17:38:55 +0000 2012,60,51.510457,-0.117073,Art Gallery,London,1344533935.0,2012-08-09 17:38:55
152403,35806,4ac518c4f964a52069a420e3,Thu Aug 09 17:40:10 +0000 2012,60,51.556945,-0.168802,Pub,London,1344534010.0,2012-08-09 17:40:10
27482,16837,4ace295ff964a520ccce20e3,Thu Aug 09 17:41:42 +0000 2012,60,51.464743,-0.170299,Train Station,London,1344534102.0,2012-08-09 17:41:42
95254,261235,4b473184f964a520a62c26e3,Thu Aug 09 17:42:45 +0000 2012,60,51.512341,-0.13436900000000002,Middle Eastern Restaurant,London,1344534165.0,2012-08-09 17:42:45
211093,18598,4b964063f964a52068c234e3,Thu Aug 09 17:43:11 +0000 2012,60,51.562665,-0.304141,Train Station,London,1344534191.0,2012-08-09 17:43:11
10523,19960,4c3f44dfcc410f472fe9a761,Thu Aug 09 17:43:56 +0000 2012,60,51.488688,-0.099715,Home (private),London,1344534236.0,2012-08-09 17:43:56
262076,47253,4e74d848483b0cf5ec794bdf,Thu Aug 09 17:44:39 +0000 2012,60,51.542684,-0.007295999999999999,Bowling Alley,London,1344534279.0,2012-08-09 17:44:39
249802,245441,4c26924b136d20a133a1e561,Thu Aug 09 17:46:30 +0000 2012,60,51.526162,-0.083307,Art Gallery,London,1344534390.0,2012-08-09 17:46:30
273812,9812,5023f780e4b090dce1684aa7,Thu Aug 09 17:46:49 +0000 2012,60,51.513167,-0.177345,Residential Building (Apartment / Condo),London,1344534409.0,2012-08-09 17:46:49
211204,228080,4b472756f964a520072c26e3,Thu Aug 09 17:49:00 +0000 2012,60,51.523931,-0.067345,Pub,London,1344534540.0,2012-08-09 17:49:00
249238,22061,5036b36dcc6417d4bcd9a280,Thu Aug 09 17:50:22 +0000 2012,60,51.563503,-0.279689,Subway,London,1344534622.0,2012-08-09 17:50:22
227970,141638,4abdc1c7f964a5206d8b20e3,Thu Aug 09 17:50:37 +0000 2012,60,51.52315,-0.105242,Pub,London,1344534637.0,2012-08-09 17:50:37
273813,252170,5023f780e4b090dce1684aa7,Thu Aug 09 17:52:06 +0000 2012,60,51.513167,-0.177345,Residential Building (Apartment / Condo),London,1344534726.0,2012-08-09 17:52:06
264501,18883,4e6517bf81301b9322effed1,Thu Aug 09 17:52:24 +0000 2012,60,51.58861,-0.110185,Historic Site,London,1344534744.0,2012-08-09 17:52:24
226000,84202,4c9b1641292a6dcbca68d476,Thu Aug 09 17:52:46 +0000 2012,60,51.560887,-0.279631,Plaza,London,1344534766.0,2012-08-09 17:52:46
271825,172735,5012a2e1e4b0354628d47f4e,Thu Aug 09 17:52:51 +0000 2012,60,51.509593,-0.159854,Music Venue,London,1344534771.0,2012-08-09 17:52:51
138752,212634,4ac518f0f964a520afad20e3,Thu Aug 09 17:56:39 +0000 2012,60,51.515359,-0.14185699999999998,Sporting Goods Shop,London,1344534999.0,2012-08-09 17:56:39
273841,41702,4bd3505477b29c74d9859082,Thu Aug 09 17:57:33 +0000 2012,60,51.46250300000001,-0.216022,Grocery Store,London,1344535053.0,2012-08-09 17:57:33
260965,46963,4fa67878e4b0ac15d0790165,Thu Aug 09 17:58:41 +0000 2012,60,51.519598,-0.093899,Art Museum,London,1344535121.0,2012-08-09 17:58:41
182428,222009,4f634969e4b0ce431bfee234,Thu Aug 09 17:59:05 +0000 2012,60,51.5322,-0.124116,Pub,London,1344535145.0,2012-08-09 17:59:05
273842,149256,4b50c67ef964a520ea3127e3,Thu Aug 09 18:01:14 +0000 2012,60,51.491391,-0.172198,Thai Restaurant,London,1344535274.0,2012-08-09 18:01:14
273843,200070,4b506d5ff964a520ff2227e3,Thu Aug 09 18:01:35 +0000 2012,60,51.502791,-0.110587,Indian Restaurant,London,1344535295.0,2012-08-09 18:01:35
21160,5193,4ae83e74f964a5204bae21e3,Thu Aug 09 18:04:32 +0000 2012,60,51.516514,-0.177069,Train Station,London,1344535472.0,2012-08-09 18:04:32
75821,96276,4d98bb8be07ea35dab21f902,Thu Aug 09 18:05:28 +0000 2012,60,51.409391,-0.308389,Food,London,1344535528.0,2012-08-09 18:05:28
27483,108972,4ace295ff964a520ccce20e3,Thu Aug 09 18:06:35 +0000 2012,60,51.464743,-0.170299,Train Station,London,1344535595.0,2012-08-09 18:06:35
157114,123879,4e10c02045dde6c62dcd8b19,Thu Aug 09 18:06:38 +0000 2012,60,51.507193,-0.12754400000000002,City,London,1344535598.0,2012-08-09 18:06:38
78275,126551,4ac518e7f964a52049ab20e3,Thu Aug 09 18:06:46 +0000 2012,60,51.510008,-0.127893,Theater,London,1344535606.0,2012-08-09 18:06:46
72417,75780,4ac518f2f964a52095ae20e3,Thu Aug 09 18:07:32 +0000 2012,60,51.50949,-0.13428199999999998,Sporting Goods Shop,London,1344535652.0,2012-08-09 18:07:32
108752,186149,4b407ea6f964a5208ab825e3,Thu Aug 09 18:08:17 +0000 2012,60,51.492954,-0.194449,Coffee Shop,London,1344535697.0,2012-08-09 18:08:17
168674,39812,4c2f6a5d3896e21e18dae390,Thu Aug 09 18:10:53 +0000 2012,60,51.518489,-0.137799,Steakhouse,London,1344535853.0,2012-08-09 18:10:53
195695,166165,4dca3cead22da18f4e5efe68,Thu Aug 09 18:11:10 +0000 2012,60,51.538595,-0.013154,Monument / Landmark,London,1344535870.0,2012-08-09 18:11:10
273846,137835,50153707e4b0354629f9b235,Thu Aug 09 18:11:19 +0000 2012,60,51.506791,-0.070717,Event Space,London,1344535879.0,2012-08-09 18:11:19
141696,145353,4b03382df964a520a74d22e3,Thu Aug 09 18:11:38 +0000 2012,60,51.555822,-0.279508,Stadium,London,1344535898.0,2012-08-09 18:11:38
87466,32975,4b50e071f964a5208b3627e3,Thu Aug 09 18:11:44 +0000 2012,60,51.435446,-0.128055,Pub,London,1344535904.0,2012-08-09 18:11:44
270645,227643,5011be6ce4b07ac9f0c6914e,Thu Aug 09 18:12:47 +0000 2012,120,51.509817,-0.119193,Event Space,London,1344535967.0,2012-08-09 18:12:47
265143,5193,4c0542e50d0e0f476512059a,Thu Aug 09 18:13:09 +0000 2012,60,51.518144,-0.178526,Platform,London,1344535989.0,2012-08-09 18:13:09
270850,242296,5013975be4b07f20b2fbbf6d,Thu Aug 09 18:14:10 +0000 2012,60,51.504761,-0.129011,Stadium,London,1344536050.0,2012-08-09 18:14:10
166077,107602,4ba13f52f964a520b7a537e3,Thu Aug 09 18:14:41 +0000 2012,60,51.503626,0.004469,Latin American Restaurant,London,1344536081.0,2012-08-09 18:14:41
245983,259118,4fbf37abe4b08821680d1885,Thu Aug 09 18:15:16 +0000 2012,60,51.559632,-0.159733,Scenic Lookout,London,1344536116.0,2012-08-09 18:15:16
215040,58629,4bdc466363c5c9b660042b68,Thu Aug 09 18:15:22 +0000 2012,60,51.516543,-0.144965,Park,London,1344536122.0,2012-08-09 18:15:22
68747,108846,4be3f2402fc7d13a429e083a,Thu Aug 09 18:16:49 +0000 2012,60,51.512468,-0.144603,Road,London,1344536209.0,2012-08-09 18:16:49
44048,11489,4ac518cef964a520f9a520e3,Thu Aug 09 18:18:00 +0000 2012,60,51.507988,-0.128049,Plaza,London,1344536280.0,2012-08-09 18:18:00
273849,19960,4c2b8978f7acef3bd051ed0c,Thu Aug 09 18:18:25 +0000 2012,60,51.503553,-0.102732,Pub,London,1344536305.0,2012-08-09 18:18:25
273844,122371,4b506d5ff964a520ff2227e3,Thu Aug 09 18:21:50 +0000 2012,60,51.502791,-0.110587,Indian Restaurant,London,1344536510.0,2012-08-09 18:21:50
